Area Nm,URL,F_This Month,Weekday,읍면리,Address,Base Date(YYYYMM),Base Month(MM),Base Mt,Base Year,Contentsid,Param Date,Cnt,힐링,감성,자연,체험,커플,가족,액티비티,사진명소,카페투어,맛집탐방,Cnt_norm,힐링_추천점수,감성_추천점수,자연_추천점수,체험_추천점수,커플_추천점수,가족_추천점수,액티비티_추천점수,사진명소_추천점수,카페투어_추천점수,맛집탐방_추천점수,최고추천성향,최고추천점수
관덕정,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500057,참,FRI,삼도2동,제주특별자치도 제주시 삼도2동 983-1,2025. 1. 1.,1,1,2025,CONT_000000000500057,2025. 1. 1.,48,0,0,0,0,0,0,0,0,0,0,0.0425531914893617,0.01276595744680851,0.01276595744680851,0.01276595744680851,0.01276595744680851,0.01276595744680851,0.01276595744680851,0.01276595744680851,0.01276595744680851,0.01276595744680851,0.01276595744680851,힐링,0.01276595744680851
관음사,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020182,참,FRI,아라1동,제주특별자치도 제주시 아라1동 387,2025. 1. 1.,1,1,2025,CNTS_000000000020182,2025. 1. 1.,17,0,0,0,0,0,0,0,0,0,0,0.015070921985815602,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,힐링,0.0045212765957446804
아침미소목장,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020230,참,FRI,월평동,제주특별자치도 제주시 월평동 155,2025. 1. 1.,1,1,2025,CNTS_000000000020230,2025. 1. 1.,57,0,0,0,1,0,0,0,0,0,0,0.05053191489361702,0.015159574468085104,0.015159574468085104,0.015159574468085104,0.7151595744680851,0.015159574468085104,0.015159574468085104,0.015159574468085104,0.015159574468085104,0.015159574468085104,0.015159574468085104,체험,0.7151595744680851
숫모르편백나무숲길,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021404,참,FRI,용강동,제주특별자치도 제주시 용강동 산 14-1,2025. 1. 1.,1,1,2025,CNTS_000000000021404,2025. 1. 1.,7,2,0,1,0,0,0,0,0,0,0,0.0062056737588652485,1.4018617021276596,0.0018617021276595746,0.7018617021276595,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,힐링,1.4018617021276596
마방목지,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500177,참,FRI,용강동,제주특별자치도 제주시 용강동,2025. 1. 1.,1,1,2025,CONT_000000000500177,2025. 1. 1.,24,0,0,0,0,0,0,0,0,0,0,0.02127659574468085,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.006382978723404255,힐링,0.006382978723404255
제주4.3평화공원,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535,참,FRI,봉개동,제주특별자치도 제주시 봉개동 237-2,2025. 1. 1.,1,1,2025,CONT_000000000500535,2025. 1. 1.,62,1,0,0,0,0,0,0,0,0,0,0.0549645390070922,0.7164893617021276,0.01648936170212766,0.01648936170212766,0.01648936170212766,0.01648936170212766,0.01648936170212766,0.01648936170212766,0.01648936170212766,0.01648936170212766,0.01648936170212766,힐링,0.7164893617021276
제주절물자연휴양림,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500570,참,FRI,봉개동,제주특별자치도 제주시 봉개동 산 78-1,2025. 1. 1.,1,1,2025,CONT_000000000500570,2025. 1. 1.,89,1,0,1,0,0,1,0,0,0,0,0.07890070921985816,0.7236702127659574,0.023670212765957446,0.7236702127659574,0.023670212765957446,0.023670212765957446,0.7236702127659574,0.023670212765957446,0.023670212765957446,0.023670212765957446,0.023670212765957446,힐링,0.7236702127659574
조천함덕해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019854,참,FRI,조천읍,제주특별자치도 제주시 조천읍 조천리 3462,2025. 1. 1.,1,1,2025,CNTS_000000000019854,2025. 1. 1.,11,0,0,1,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.7029255319148936,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,자연,0.7029255319148936
함덕해수욕장,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693,참,FRI,조천읍,제주특별자치도 제주시 조천읍 함덕리 1008-1,2025. 1. 1.,1,1,2025,CONT_000000000500693,2025. 1. 1.,98,0,0,0,0,0,0,0,0,0,0,0.08687943262411348,0.026063829787234042,0.026063829787234042,0.026063829787234042,0.026063829787234042,0.026063829787234042,0.026063829787234042,0.026063829787234042,0.026063829787234042,0.026063829787234042,0.026063829787234042,힐링,0.026063829787234042
코코몽 에코파크,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018346,참,SUN,남원읍,제주특별자치도 서귀포시 남원읍 남원리 2380,2025. 1. 1.,1,1,2025,CNTS_000000000018346,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
보롬왓,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020050,참,SUN,표선면,제주특별자치도 서귀포시 표선면 성읍리 3229-4,2025. 1. 1.,1,1,2025,CNTS_000000000020050,2025. 1. 1.,31,0,0,0,0,0,0,0,0,0,0,0.0274822695035461,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,힐링,0.00824468085106383
다이나믹메이즈,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021429,참,SUN,표선면,제주특별자치도 서귀포시 표선면 성읍리 2381,2025. 1. 1.,1,1,2025,CNTS_000000000021429,2025. 1. 1.,37,0,0,0,0,0,0,0,0,0,0,0.03280141843971631,0.009840425531914892,0.009840425531914892,0.009840425531914892,0.009840425531914892,0.009840425531914892,0.009840425531914892,0.009840425531914892,0.009840425531914892,0.009840425531914892,0.009840425531914892,힐링,0.009840425531914892
성읍민속마을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500351,참,SUN,표선면,제주특별자치도 서귀포시 표선면 성읍리 775-1,2025. 1. 1.,1,1,2025,CONT_000000000500351,2025. 1. 1.,51,0,0,0,0,0,0,0,0,0,0,0.04521276595744681,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,힐링,0.013563829787234043
대장금촬영지(제주민속촌),https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020013,참,SUN,표선면,제주특별자치도 서귀포시 표선면 표선리 40-1,2025. 1. 1.,1,1,2025,CNTS_000000000020013,2025. 1. 1.,9,0,0,0,0,1,0,0,1,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,커플,0.7023936170212766
제주해양동물박물관,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022805,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 수산리 3233,2025. 1. 1.,1,1,2025,CNTS_000000000022805,2025. 1. 1.,10,0,0,1,0,0,1,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.702659574468085,0.0026595744680851063,0.0026595744680851063,0.702659574468085,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,자연,0.702659574468085
혼인지,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500699,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 환해장성로 549,2025. 1. 1.,1,1,2025,CONT_000000000500699,2025. 1. 1.,7,0,0,0,0,0,0,0,0,0,0,0.0062056737588652485,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,힐링,0.0018617021276595746
미천굴,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500207,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 온평리 1010-1,2025. 1. 1.,1,1,2025,CONT_000000000500207,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
일출랜드,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500514,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 삼달리 1010,2025. 1. 1.,1,1,2025,CONT_000000000500514,2025. 1. 1.,22,0,0,1,0,0,0,0,1,0,0,0.01950354609929078,0.005851063829787234,0.005851063829787234,0.7058510638297872,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.7058510638297872,0.005851063829787234,0.005851063829787234,자연,0.7058510638297872
신양섭지해수욕장,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500400,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 고성리 127-2,2025. 1. 1.,1,1,2025,CONT_000000000500400,2025. 1. 1.,5,0,0,0,0,0,0,0,0,0,0,0.004432624113475178,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,힐링,0.0013297872340425532
제주커피박물관 바움 Baum,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020003,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 고성리 2040-1,2025. 1. 1.,1,1,2025,CNTS_000000000020003,2025. 1. 1.,16,0,0,0,0,0,1,0,0,1,1,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.7042553191489361,0.7042553191489361,가족,0.7042553191489361
아쿠아플라넷 제주,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500565,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 고성리 127-3,2025. 1. 1.,1,1,2025,CONT_000000000500565,2025. 1. 1.,79,0,0,0,0,0,0,0,0,0,0,0.0700354609929078,0.02101063829787234,0.02101063829787234,0.02101063829787234,0.02101063829787234,0.02101063829787234,0.02101063829787234,0.02101063829787234,0.02101063829787234,0.02101063829787234,0.02101063829787234,힐링,0.02101063829787234
우도잠수함(제주씨월드),https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500476,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 성산리 347-9,2025. 1. 1.,1,1,2025,CONT_000000000500476,2025. 1. 1.,9,0,0,0,0,0,0,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,힐링,0.0023936170212765953
성산일출봉(UNESCO 세계자연유산),https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 성산리 1,2025. 1. 1.,1,1,2025,CONT_000000000500349,2025. 1. 1.,234,2,0,3,0,0,0,0,1,0,0,0.2074468085106383,1.4622340425531914,0.06223404255319148,2.162234042553191,0.06223404255319148,0.06223404255319148,0.06223404255319148,0.06223404255319148,0.7622340425531915,0.06223404255319148,0.06223404255319148,자연,2.162234042553191
제주곶자왈도립공원,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111,참,SUN,대정읍,제주특별자치도 서귀포시 대정읍 보성리 산 1,2025. 1. 1.,1,1,2025,CNTS_000000000021111,2025. 1. 1.,23,1,0,0,0,0,0,0,0,0,0,0.020390070921985817,0.7061170212765957,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,힐링,0.7061170212765957
윈드1947 카트 테마파크,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009031,참,SUN,토평동,제주특별자치도 서귀포시 토평동 1799,2025. 1. 1.,1,1,2025,CNTS_200000000009031,2025. 1. 1.,30,0,0,0,0,0,1,0,0,0,0,0.026595744680851064,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.7079787234042553,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.007978723404255319,가족,0.7079787234042553
올레캠프 본점 알파캠프,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008916,참,SUN,성산읍,제주특별자치도 서귀포시 성산읍 고성리 1207-2,2025. 1. 1.,1,1,2025,CNTS_200000000008916,2025. 1. 1.,54,0,0,0,0,0,0,0,0,0,0,0.047872340425531915,0.014361702127659574,0.014361702127659574,0.014361702127659574,0.014361702127659574,0.014361702127659574,0.014361702127659574,0.014361702127659574,0.014361702127659574,0.014361702127659574,0.014361702127659574,힐링,0.014361702127659574
가파도 마라도 정기여객선,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007473,참,SUN,대정읍,제주특별자치도 서귀포시 대정읍 하모리 646-20,2025. 1. 1.,1,1,2025,CNTS_200000000007473,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
대유ATV수렵사격랜드,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,6,0,0,0,1,0,0,1,0,0,0,0.005319148936170213,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.7015957446808511,0.0015957446808510637,0.0015957446808510637,0.7015957446808511,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,체험,0.7015957446808511
삼각봉,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500295,참,THUR,해안동,제주특별자치도 제주시 해안동 산 220-13,2025. 1. 1.,1,1,2025,CONT_000000000500295,2025. 1. 1.,7,0,0,0,0,0,0,0,0,0,0,0.0062056737588652485,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,힐링,0.0018617021276595746
사월의 꿩,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,8,0,0,0,0,0,0,0,0,0,0,0.0070921985815602835,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,힐링,0.002127659574468085
유진팡 열대과일농장,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,8,0,0,0,0,0,0,0,0,0,0,0.0070921985815602835,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,힐링,0.002127659574468085
대한민국최남단기념비/ 마라도 기념비,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018909,참,THUR,대정읍,제주특별자치도 서귀포시 대정읍 가파리 583-9,2025. 1. 1.,1,1,2025,CNTS_000000000018909,2025. 1. 1.,9,0,0,0,0,0,0,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,힐링,0.0023936170212765953
이승이오름(이승악),https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022752,참,THUR,,[object Object],2025. 1. 1.,1,1,2025,CNTS_000000000022752,2025. 1. 1.,9,0,0,1,0,0,0,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,자연,0.7023936170212766
제주하늘을날다(패러글라이딩),https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500577,참,THUR,도남동,제주특별자치도 제주시 도남동 78,2025. 1. 1.,1,1,2025,CONT_000000000500577,2025. 1. 1.,9,1,0,1,1,0,0,1,0,0,0,0.007978723404255319,0.7023936170212766,0.0023936170212765953,0.7023936170212766,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,힐링,0.7023936170212766
성읍녹차마을,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020288,참,THUR,표선면,제주특별자치도 서귀포시 표선면 성읍리 2197-1,2025. 1. 1.,1,1,2025,CNTS_000000000020288,2025. 1. 1.,9,0,0,0,0,0,0,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,힐링,0.0023936170212765953
액트몬 제주점,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,10,0,0,0,0,0,0,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,힐링,0.0026595744680851063
진빌레 밭담길,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008028,참,THUR,구좌읍,제주특별자치도 제주시 구좌읍 월정리 1400-14,2025. 1. 1.,1,1,2025,CNTS_200000000008028,2025. 1. 1.,10,0,0,0,0,0,0,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,힐링,0.0026595744680851063
천왕사,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022631,참,THUR,1100로,제주특별자치도 제주시 1100로 2528-111,2025. 1. 1.,1,1,2025,CNTS_000000000022631,2025. 1. 1.,10,0,0,0,0,0,0,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,힐링,0.0026595744680851063
케이제주씨워킹,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019956,참,THUR,대정읍,제주특별자치도 서귀포시 대정읍 하모리 646-20,2025. 1. 1.,1,1,2025,CNTS_000000000019956,2025. 1. 1.,10,0,0,0,0,0,0,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,힐링,0.0026595744680851063
버디프렌즈 플래닛,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
베케,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
