번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,음식점카페구분,입력주소,X,Y,행정동코드,행정동명,법정동코드,법정동명
17373,,,한솥도시락제주,한식 일반 음식점업,음식점,제주특별자치도,126.2526097,33.22165786,,대정읍,,대정읍
17374,,,일품순두부애월점,한식 일반 음식점업,음식점,제주특별자치도,126.3314804,33.46726204,,애월읍,,애월읍
17375,,,본죽제주영어,한식 일반 음식점업,음식점,제주특별자치도,126.2770737,33.2803122,,대정읍,,대정읍
17376,,,머머코,한식 일반 음식점업,음식점,제주특별자치도,126.364929,33.27229396,,안덕면,,안덕면
17377,,,스테이크백,한식 일반 음식점업,음식점,제주특별자치도,126.4944033,33.48669444,,연동,,연동
17378,,,다희연포르테,한식 일반 음식점업,음식점,제주특별자치도,126.4830862,33.48534832,,노형동,,노형동
17379,,,고사리식당,한식 일반 음식점업,음식점,제주특별자치도,126.7075191,33.45282906,,조천읍,,조천읍
17380,,,셰프와흑돼지,한식 일반 음식점업,음식점,제주특별자치도,126.362567,33.27808704,,안덕면,,안덕면
17381,,,정미네식당,한식 일반 음식점업,음식점,제주특별자치도,126.8714673,33.36750321,,성산읍,,성산읍
17382,,,괴기,한식 일반 음식점업,음식점,제주특별자치도,126.6727437,33.53970006,,조천읍,,조천읍
17383,,,하얀산호,한식 일반 음식점업,음식점,제주특별자치도,126.9455052,33.49458213,,우도면,,우도면
17384,,,한나네부엌,한식 일반 음식점업,음식점,제주특별자치도,126.5427316,33.48500025,,아라동,,아라일동
17385,,,모닝해장국,한식 일반 음식점업,음식점,제주특별자치도,126.5765656,33.25702761,,동홍동,,동홍동
17386,,,아네스푸드,한식 일반 음식점업,음식점,제주특별자치도,126.4354421,33.29710254,,중문동,,중문동
17387,,,부전자전,한식 일반 음식점업,음식점,제주특별자치도,126.5146298,33.50757552,,용담1동,,용담일동
17388,,,써니왕갈비탕,한식 일반 음식점업,음식점,제주특별자치도,126.5669674,33.52057971,,화북동,,화북일동
17389,,,서문장터해장국,한식 일반 음식점업,음식점,제주특별자치도,126.5180612,33.51335962,,용담1동,,용담일동
17390,,,발고롱,한식 일반 음식점업,음식점,제주특별자치도,126.6333187,33.50332493,,조천읍,,조천읍
17391,,,제주애찬,한식 일반 음식점업,음식점,제주특별자치도,126.3367484,33.23924705,,안덕면,,안덕면
17392,,,바로족발보쌈별관,한식 일반 음식점업,음식점,제주특별자치도,126.4796983,33.47849996,,노형동,,노형동
17393,,,덮덮밥삼첩분식,한식 일반 음식점업,음식점,제주특별자치도,126.4760249,33.48798441,,노형동,,노형동
17394,,,용림식당,한식 일반 음식점업,음식점,제주특별자치도,126.3080856,33.22842924,,안덕면,,안덕면
17395,,,조마루뼈다귀,한식 일반 음식점업,음식점,제주특별자치도,126.6685385,33.54080895,,조천읍,,조천읍
17396,,,화단못,한식 일반 음식점업,음식점,제주특별자치도,126.8343422,33.36102003,,성산읍,,성산읍
17397,,,무허가집,한식 일반 음식점업,음식점,제주특별자치도,126.4866092,33.48879031,,연동,,연동
17398,,,만리성,한식 일반 음식점업,음식점,제주특별자치도,126.5348683,33.49702471,,이도2동,,이도이동
17399,,,탐라해장국,한식 일반 음식점업,음식점,제주특별자치도,126.5595475,33.25886927,,서홍동,,서홍동
17400,,,은강,한식 일반 음식점업,음식점,제주특별자치도,126.5017048,33.49256201,,연동,,연동
17401,,,느영나영혼듸모영,한식 일반 음식점업,음식점,제주특별자치도,126.1830828,33.35053764,,한경면,,한경면
17402,,,꿈낭,한식 일반 음식점업,음식점,제주특별자치도,126.405615,33.42446712,,애월읍,,애월읍
17403,,,아저씨퓨전포차,한식 일반 음식점업,음식점,제주특별자치도,126.5467398,33.50269118,,일도2동,,일도이동
17404,,,와봅서,한식 일반 음식점업,음식점,제주특별자치도,126.5399924,33.50588457,,일도2동,,일도이동
17405,,,태양상회,한식 일반 음식점업,음식점,제주특별자치도,126.5216663,33.51718028,,삼도2동,,삼도이동
17406,,,서쪽부엌,한식 일반 음식점업,음식점,제주특별자치도,126.5294176,33.5145408,,건입동,,건입동
17407,,,삼춘네해장국,한식 일반 음식점업,음식점,제주특별자치도,126.4935462,33.48958708,,연동,,연동
17408,,,바캉스,한식 일반 음식점업,음식점,제주특별자치도,126.6731475,33.54004699,,조천읍,,조천읍
17409,,,갈치왕,한식 일반 음식점업,음식점,제주특별자치도,126.3908177,33.26464378,,예래동,,상예동
17410,,,삼팔육,한식 일반 음식점업,음식점,제주특별자치도,126.8603542,33.37180168,,성산읍,,성산읍
17411,,,뼈해장순대해장돈풍년,한식 일반 음식점업,음식점,제주특별자치도,126.2951237,33.22970377,,안덕면,,안덕면
17412,,,본죽앤비빔밥아라점,한식 일반 음식점업,음식점,제주특별자치도,126.545091,33.47258619,,아라동,,아라일동
17413,,,터미널가마솥순대국,한식 일반 음식점업,음식점,제주특별자치도,126.5141262,33.499257,,오라동,,오라일동
17414,,,제주황칠곰탕,한식 일반 음식점업,음식점,제주특별자치도,126.7194596,33.30240966,,남원읍,,남원읍
17415,,,제주장원,한식 일반 음식점업,음식점,제주특별자치도,126.2818716,33.25017629,,대정읍,,대정읍
17416,,,디올,한식 일반 음식점업,음식점,제주특별자치도,126.833719,33.32475927,,표선면,,표선면
17417,,,제주등대아구찜,한식 일반 음식점업,음식점,제주특별자치도,126.2619619,33.41591989,,한림읍,,한림읍
17418,,,서진향해장국,한식 일반 음식점업,음식점,제주특별자치도,126.568354,33.46316505,,아라동,,영평동
17419,,,해조곱창,한식 일반 음식점업,음식점,제주특별자치도,126.4772459,33.48953208,,노형동,,노형동
17420,,,한마음식당,한식 일반 음식점업,음식점,제주특별자치도,126.5598063,33.24701607,,천지동,,서귀동
17421,,,성산리마을회,한식 일반 음식점업,음식점,제주특별자치도,126.9343329,33.46487696,,성산읍,,성산읍
17422,,,올레집,한식 일반 음식점업,음식점,제주특별자치도,126.2562291,33.33315895,,한경면,,한경면
17423,,,봉개족탕순대서광,한식 일반 음식점업,음식점,제주특별자치도,126.2998516,33.28192412,,안덕면,,안덕면
17424,,,우도몬딱,한식 일반 음식점업,음식점,제주특별자치도,126.957033,33.51501148,,우도면,,우도면
17425,,,수라원,한식 일반 음식점업,음식점,제주특별자치도,126.5422722,33.48480552,,아라동,,아라일동
17426,,,제주고래날다월정리,한식 일반 음식점업,음식점,제주특별자치도,126.7943086,33.55600925,,구좌읍,,구좌읍
17427,,,뜰,한식 일반 음식점업,음식점,제주특별자치도,126.4877559,33.48781258,,연동,,연동
17428,,,스테이지에이치,한식 일반 음식점업,음식점,제주특별자치도,126.5185971,33.26831477,,대륜동,,서호동
17429,,,우도식당,한식 일반 음식점업,음식점,제주특별자치도,126.9679696,33.49773764,,우도면,,우도면
17430,,,밤고냉이,한식 일반 음식점업,음식점,제주특별자치도,126.5712383,33.25664193,,동홍동,,동홍동
17431,,,만보민물장어,한식 일반 음식점업,음식점,제주특별자치도,126.5135262,33.51232257,,용담2동,,용담이동
17432,,,이치진,한식 일반 음식점업,음식점,제주특별자치도,126.5654344,33.24734259,,정방동,,서귀동
17433,,,맛난사계절,한식 일반 음식점업,음식점,제주특별자치도,126.6189119,33.5362984,,조천읍,,조천읍
17434,,,김가네해물뚝배기,한식 일반 음식점업,음식점,제주특별자치도,126.5624077,33.24017587,,송산동,,서귀동
17435,,,대동강초계탕,한식 일반 음식점업,음식점,제주특별자치도,126.8043723,33.3069975,,표선면,,표선면
17436,,,풍무맛조림도남점,한식 일반 음식점업,음식점,제주특별자치도,126.5247953,33.500241,,삼도1동,,삼도일동
17437,,,바싹부대찌개,한식 일반 음식점업,음식점,제주특별자치도,126.9147096,33.45118223,,성산읍,,성산읍
17438,,,서원,한식 일반 음식점업,음식점,제주특별자치도,126.4616848,33.25711998,,중문동,,하원동
17439,,,돈돼오식당,한식 일반 음식점업,음식점,제주특별자치도,126.4830804,33.48568183,,노형동,,노형동
17440,,,한림웅담제주협재,한식 일반 음식점업,음식점,제주특별자치도,126.2722236,33.41671237,,한림읍,,한림읍
17441,,,이령,한식 일반 음식점업,음식점,제주특별자치도,126.4312218,33.24855291,,중문동,,대포동
17442,,,무정해장국,한식 일반 음식점업,음식점,제주특별자치도,126.4935689,33.4907594,,연동,,연동
17443,,,검은노루,한식 일반 음식점업,음식점,제주특별자치도,126.2617802,33.22385994,,대정읍,,대정읍
17444,,,솔정가든,한식 일반 음식점업,음식점,제주특별자치도,126.514992,33.49393008,,오라동,,오라일동
17445,,,북촌손만두외도점,한식 일반 음식점업,음식점,제주특별자치도,126.4307326,33.49243174,,외도동,,외도일동
17446,,,뜰채,한식 일반 음식점업,음식점,제주특별자치도,126.5138366,33.2597919,,대륜동,,서호동
17447,,,영산강가마솥,한식 일반 음식점업,음식점,제주특별자치도,126.5438303,33.48428289,,아라동,,아라이동
17448,,,한촌설렁탕,한식 일반 음식점업,음식점,제주특별자치도,126.4830021,33.48338187,,노형동,,노형동
17449,,,제주육로,한식 일반 음식점업,음식점,제주특별자치도,126.4926066,33.48792578,,연동,,연동
17450,,,두문포갈치,한식 일반 음식점업,음식점,제주특별자치도,126.9101053,33.49678235,,구좌읍,,구좌읍
17451,,,풍차와전복,한식 일반 음식점업,음식점,제주특별자치도,126.1821134,33.35634734,,한경면,,한경면
17452,,,제주수울,한식 일반 음식점업,음식점,제주특별자치도,126.5187082,33.51202402,,용담1동,,용담일동
17453,,,어부복지리,한식 일반 음식점업,음식점,제주특별자치도,126.5929555,33.52964103,,삼양동,,삼양일동
17454,,,참숯불닭발,한식 일반 음식점업,음식점,제주특별자치도,126.4917116,33.48617486,,연동,,연동
17455,,,영영상점제주삼화42호상점,한식 일반 음식점업,음식점,제주특별자치도,126.5810444,33.51609865,,삼양동,,도련일동
17456,,,수연,한식 일반 음식점업,음식점,제주특별자치도,126.5627525,33.25057546,,중앙동,,서귀동
17457,,,뻘떡낙지모슬포점,한식 일반 음식점업,음식점,제주특별자치도,126.2505898,33.22613727,,대정읍,,대정읍
17458,,,각시탈,한식 일반 음식점업,음식점,제주특별자치도,126.4917116,33.48617486,,연동,,연동
17459,,,복돌이네소풍가는길,한식 일반 음식점업,음식점,제주특별자치도,126.4514895,33.4797104,,외도동,,도평동
17460,,,신동수육,한식 일반 음식점업,음식점,제주특별자치도,126.4172311,33.48697688,,애월읍,,애월읍
17461,,,육품참숯소갈비살,한식 일반 음식점업,음식점,제주특별자치도,126.5677779,33.26154296,,동홍동,,동홍동
17462,,,용연횟집,한식 일반 음식점업,음식점,제주특별자치도,126.5152196,33.51651715,,용담1동,,용담일동
17463,,,이송옥,한식 일반 음식점업,음식점,제주특별자치도,126.3194818,33.46471986,,애월읍,,애월읍
17464,,,흑돼지,한식 일반 음식점업,음식점,제주특별자치도,126.3539242,33.47496386,,애월읍,,애월읍
17465,,,송이사랑행복오름,한식 일반 음식점업,음식점,제주특별자치도,126.7244971,33.29048782,,남원읍,,남원읍
17466,,,동백키친,한식 일반 음식점업,음식점,제주특별자치도,126.2670139,33.42839575,,한림읍,,한림읍
17467,,,찐달카페,한식 일반 음식점업,음식점,제주특별자치도,126.2614162,33.4147132,,한림읍,,한림읍
17468,,,이자카야도,한식 일반 음식점업,음식점,제주특별자치도,126.4642046,33.50600496,,도두동,,도두일동
17469,,,롤러코스트,한식 일반 음식점업,음식점,제주특별자치도,126.67459,33.54358765,,조천읍,,조천읍
17470,,,아라주는국수,한식 일반 음식점업,음식점,제주특별자치도,126.546031,33.47169564,,아라동,,아라일동
17471,,,수,한식 일반 음식점업,음식점,제주특별자치도,126.5600542,33.25218518,,천지동,,서귀동
17472,,,646미터퍼세크,한식 일반 음식점업,음식점,제주특별자치도,126.193412,33.36272384,,한경면,,한경면
17473,,,열흘제주한림점,한식 일반 음식점업,음식점,제주특별자치도,126.2611229,33.40677554,,한림읍,,한림읍
17474,,,모도리네집,한식 일반 음식점업,음식점,제주특별자치도,126.4708975,33.48280034,,노형동,,노형동
17475,,,아라차림,한식 일반 음식점업,음식점,제주특별자치도,126.5407911,33.47239138,,아라동,,아라일동
17476,,,장군이네,한식 일반 음식점업,음식점,제주특별자치도,126.5293162,33.51481006,,건입동,,건입동
17477,,,라산그룹제주월드컵경,한식 일반 음식점업,음식점,제주특별자치도,126.5093347,33.24620493,,대륜동,,법환동
17478,,,파스쿠찌성산포수협점,한식 일반 음식점업,음식점,제주특별자치도,126.9295073,33.4697583,,성산읍,,성산읍
17479,,,서귀포매일올레야시장라운지,한식 일반 음식점업,음식점,제주특별자치도,126.5626475,33.24978083,,중앙동,,서귀동
17480,,,또또아구찜,한식 일반 음식점업,음식점,제주특별자치도,126.5282456,33.51065913,,일도1동,,일도일동
17481,,,동남카페소주방,한식 일반 음식점업,음식점,제주특별자치도,126.9155681,33.44788074,,성산읍,,성산읍
17482,,,리앤이라마띠네제주호텔브릿지,한식 일반 음식점업,음식점,제주특별자치도,126.5668173,33.24544711,,정방동,,서귀동
17483,,,귤밭차림,한식 일반 음식점업,음식점,제주특별자치도,126.4341898,33.25119592,,중문동,,중문동
17484,,,한림미담,한식 일반 음식점업,음식점,제주특별자치도,126.2636942,33.41530406,,한림읍,,한림읍
17485,,,열열이얼큰이,한식 일반 음식점업,음식점,제주특별자치도,126.5196565,33.49931419,,삼도1동,,삼도일동
17486,,,동네술집,한식 일반 음식점업,음식점,제주특별자치도,126.4980763,33.48583745,,연동,,연동
17487,,,송이축산정육식당,한식 일반 음식점업,음식점,제주특별자치도,126.5799598,33.52055805,,삼양동,,삼양이동
17488,,,조조모모,한식 일반 음식점업,음식점,제주특별자치도,126.3662317,33.23460704,,안덕면,,안덕면
17489,,,제주부리는횟집제주회센터,한식 일반 음식점업,음식점,제주특별자치도,126.5055988,33.51642849,,용담2동,,용담삼동
17490,,,황비홍마라탕제주,한식 일반 음식점업,음식점,제주특별자치도,126.5295493,33.49911645,,이도2동,,이도이동
17491,,,짬스뽕스제대점,한식 일반 음식점업,음식점,제주특별자치도,126.5583872,33.45052654,,아라동,,아라일동
17492,,,금악냉면,한식 일반 음식점업,음식점,제주특별자치도,126.2948993,33.35986802,,한림읍,,한림읍
17493,,,선희야식,한식 일반 음식점업,음식점,제주특별자치도,126.4911646,33.48855736,,연동,,연동
17494,,,사계휴게소,한식 일반 음식점업,음식점,제주특별자치도,126.299577,33.22575275,,안덕면,,안덕면
17495,,,신명가,한식 일반 음식점업,음식점,제주특별자치도,126.8064199,33.40012893,,표선면,,표선면
17496,,,착한마녀족발,한식 일반 음식점업,음식점,제주특별자치도,126.7196814,33.27914086,,남원읍,,남원읍
17497,,,와흘뜨락,한식 일반 음식점업,음식점,제주특별자치도,126.6358394,33.50454281,,조천읍,,조천읍
17498,,,갈치음식점궁서체,한식 일반 음식점업,음식점,제주특별자치도,126.5170658,33.51681875,,삼도2동,,삼도이동
17499,,,미친포차,한식 일반 음식점업,음식점,제주특별자치도,126.4904236,33.48351758,,연동,,연동
17500,,,다분한의도,한식 일반 음식점업,음식점,제주특별자치도,126.8332846,33.32592733,,표선면,,표선면
17501,,,주모,한식 일반 음식점업,음식점,제주특별자치도,126.4916112,33.48390168,,연동,,연동
17502,,,명랑이야기,한식 일반 음식점업,음식점,제주특별자치도,126.2661392,33.41452688,,한림읍,,한림읍
17503,,,호끌락점빵,한식 일반 음식점업,음식점,제주특별자치도,126.5119743,33.51558565,,용담2동,,용담이동
17504,,,소문난항아리불닭발,한식 일반 음식점업,음식점,제주특별자치도,126.5730765,33.25711385,,동홍동,,동홍동
17505,,,효자동설렁탕이도,한식 일반 음식점업,음식점,제주특별자치도,126.5313808,33.49899392,,이도2동,,이도이동
17506,,,오리날다,한식 일반 음식점업,음식점,제주특별자치도,126.5238097,33.51202182,,이도1동,,이도일동
17507,,,두둥지,한식 일반 음식점업,음식점,제주특별자치도,126.5314069,33.49872376,,이도2동,,이도이동
17508,,,범포차,한식 일반 음식점업,음식점,제주특별자치도,126.5610521,33.24891486,,천지동,,서귀동
17509,,,토마토도시락,한식 일반 음식점업,음식점,제주특별자치도,126.55868,33.26333121,,서홍동,,서홍동
17510,,,블리스,한식 일반 음식점업,음식점,제주특별자치도,126.4913955,33.48951583,,연동,,연동
17511,,,이치니치,한식 일반 음식점업,음식점,제주특별자치도,126.3201952,33.46509917,,애월읍,,애월읍
17512,,,돗집,한식 일반 음식점업,음식점,제주특별자치도,126.5594,33.24823755,,천지동,,서귀동
17513,,,삼무로포차,한식 일반 음식점업,음식점,제주특별자치도,126.4941337,33.49045973,,연동,,연동
17514,,,초대창일도,한식 일반 음식점업,음식점,제주특별자치도,126.5435287,33.50165273,,일도2동,,일도이동
17515,,,쑥사랑,한식 일반 음식점업,음식점,제주특별자치도,126.263742,33.41614316,,한림읍,,한림읍
17516,,,성산장인의집,한식 일반 음식점업,음식점,제주특별자치도,126.9015423,33.4718128,,성산읍,,성산읍
17517,,,은박지,한식 일반 음식점업,음식점,제주특별자치도,126.5498502,33.47233542,,아라동,,아라일동
17518,,,검은여마당넓은집,한식 일반 음식점업,음식점,제주특별자치도,126.5849332,33.24588898,,송산동,,토평동
17519,,,하귀다원,한식 일반 음식점업,음식점,제주특별자치도,126.4066735,33.48241494,,애월읍,,애월읍
17520,,,협재갈치운치,한식 일반 음식점업,음식점,제주특별자치도,126.2420649,33.39502136,,한림읍,,한림읍
17521,,,꼬지앤푸드,한식 일반 음식점업,음식점,제주특별자치도,126.8042223,33.30697803,,표선면,,표선면
17522,,,웨이브스,한식 일반 음식점업,음식점,제주특별자치도,126.2411532,33.39225875,,한림읍,,한림읍
17523,,,올레보쌈,한식 일반 음식점업,음식점,제주특별자치도,126.5646453,33.25031782,,중앙동,,서귀동
17524,,,현아네흑돼지돈가스,한식 일반 음식점업,음식점,제주특별자치도,126.6631644,33.27354187,,남원읍,,남원읍
17525,,,신양로118,한식 일반 음식점업,음식점,제주특별자치도,126.9222503,33.43632593,,성산읍,,성산읍
17526,,,좋은날,한식 일반 음식점업,음식점,제주특별자치도,126.51841,33.25460816,,대륜동,,서호동
17527,,,은화수식당삼화점,한식 일반 음식점업,음식점,제주특별자치도,126.5860838,33.51927575,,삼양동,,삼양이동
17528,,,헌이네닭발,한식 일반 음식점업,음식점,제주특별자치도,126.5598063,33.24701607,,천지동,,서귀동
17529,,,굽써2,한식 일반 음식점업,음식점,제주특별자치도,126.4147842,33.4819059,,애월읍,,애월읍
17530,,,술술,한식 일반 음식점업,음식점,제주특별자치도,126.1841435,33.35170712,,한경면,,한경면
17531,,,김밥천국앤테그42외도점,한식 일반 음식점업,음식점,제주특별자치도,126.4312916,33.48768761,,외도동,,외도일동
17532,,,크레이지후라이제주아라점,한식 일반 음식점업,음식점,제주특별자치도,126.5440359,33.47456629,,아라동,,아라일동
17533,,,바다위에만찬,한식 일반 음식점업,음식점,제주특별자치도,126.2601907,33.41471404,,한림읍,,한림읍
17534,,,은실네연탄구이,한식 일반 음식점업,음식점,제주특별자치도,126.8007243,33.39296919,,표선면,,표선면
17535,,,예쁜젓가락,한식 일반 음식점업,음식점,제주특별자치도,126.4863241,33.48229553,,노형동,,노형동
17536,,,찐포차,한식 일반 음식점업,음식점,제주특별자치도,126.5177484,33.50140106,,삼도1동,,삼도일동
17537,,,월령어촌계식당,한식 일반 음식점업,음식점,제주특별자치도,126.2161094,33.37975756,,한림읍,,한림읍
17538,,,또올레포차,한식 일반 음식점업,음식점,제주특별자치도,126.5280392,33.49551026,,이도2동,,도남동
17539,,,단골손님,한식 일반 음식점업,음식점,제주특별자치도,126.5700318,33.24506937,,정방동,,서귀동
17540,,,한잔더사계,한식 일반 음식점업,음식점,제주특별자치도,126.3077423,33.22843358,,안덕면,,안덕면
17541,,,바람수제비모슬포점,한식 일반 음식점업,음식점,제주특별자치도,126.2548972,33.22260055,,대정읍,,대정읍
17542,,,육식남,한식 일반 음식점업,음식점,제주특별자치도,126.2448379,33.39875692,,한림읍,,한림읍
17543,,,주객이전도,한식 일반 음식점업,음식점,제주특별자치도,126.396125,33.48326155,,애월읍,,애월읍
17544,,,인무드,한식 일반 음식점업,음식점,제주특별자치도,126.3391379,33.30741977,,안덕면,,안덕면
17545,,,제주근본,한식 일반 음식점업,음식점,제주특별자치도,126.3086064,33.45201346,,애월읍,,애월읍
17546,,,든든한끼,한식 일반 음식점업,음식점,제주특별자치도,126.5446816,33.49384961,,이도2동,,이도이동
17547,,,만성복해장국,한식 일반 음식점업,음식점,제주특별자치도,126.5322446,33.50073518,,이도2동,,이도이동
17548,,,푸르미르,한식 일반 음식점업,음식점,제주특별자치도,126.5190338,33.50428342,,삼도1동,,삼도일동
17549,,,올라올레,한식 일반 음식점업,음식점,제주특별자치도,126.2429072,33.39588975,,한림읍,,한림읍
17550,,,부가네얼큰이,한식 일반 음식점업,음식점,제주특별자치도,126.5720127,33.45455203,,아라동,,영평동
17551,,,열날개,한식 일반 음식점업,음식점,제주특별자치도,126.5914429,33.5067327,,삼양동,,도련일동
17552,,,추자바다숯불갈비,한식 일반 음식점업,음식점,제주특별자치도,126.2963196,33.95969954,,추자면,,추자면
17553,,,양선비,한식 일반 음식점업,음식점,제주특별자치도,126.5747225,33.25752042,,동홍동,,동홍동
17554,,,해뜨는식당,한식 일반 음식점업,음식점,제주특별자치도,126.9333985,33.46299353,,성산읍,,성산읍
17555,,,소소돈,한식 일반 음식점업,음식점,제주특별자치도,126.4322256,33.48660854,,외도동,,외도일동
17556,,,스콜피온,한식 일반 음식점업,음식점,제주특별자치도,126.5228991,33.51684338,,삼도2동,,삼도이동
17557,,,애월도,한식 일반 음식점업,음식점,제주특별자치도,126.4127328,33.48938059,,애월읍,,애월읍
17558,,,다인푸드박스,한식 일반 음식점업,음식점,제주특별자치도,126.5268396,33.49645167,,이도2동,,도남동
17559,,,연향,한식 일반 음식점업,음식점,제주특별자치도,126.8761872,33.37983538,,성산읍,,성산읍
17560,,,비너스뭉티기,한식 일반 음식점업,음식점,제주특별자치도,126.4889566,33.48682649,,연동,,연동
17561,,,오리락,한식 일반 음식점업,음식점,제주특별자치도,126.4155618,33.48588269,,애월읍,,애월읍
17562,,,시민골,한식 일반 음식점업,음식점,제주특별자치도,126.5251285,33.50788128,,이도1동,,이도일동
17563,,,제주도혼술바언스테이블,한식 일반 음식점업,음식점,제주특별자치도,126.299139,33.2367369,,안덕면,,안덕면
17564,,,깨비랑,한식 일반 음식점업,음식점,제주특별자치도,126.5827689,33.52387198,,삼양동,,삼양이동
17565,,,고근산흑돼지,한식 일반 음식점업,음식점,제주특별자치도,126.5182332,33.2549126,,대륜동,,서호동
17566,,,루씨싸롱,한식 일반 음식점업,음식점,제주특별자치도,126.5253721,33.50810957,,이도1동,,이도일동
17567,,,맹가네한우,한식 일반 음식점업,음식점,제주특별자치도,126.5329399,33.49779527,,이도2동,,이도이동
17568,,,연삼다온,한식 일반 음식점업,음식점,제주특별자치도,126.5339407,33.49523763,,이도2동,,이도이동
17569,,,정돈,한식 일반 음식점업,음식점,제주특별자치도,126.5251246,33.51255137,,이도1동,,이도일동
17570,,,만선찌개마을,한식 일반 음식점업,음식점,제주특별자치도,126.5220848,33.49953251,,삼도1동,,삼도일동
17571,,,해녀의정원,한식 일반 음식점업,음식점,제주특별자치도,126.3922,33.4866456,,애월읍,,애월읍
17572,,,황금알가맥,한식 일반 음식점업,음식점,제주특별자치도,126.4636081,33.50322076,,도두동,,도두일동
17573,,,제주슈퍼1963,한식 일반 음식점업,음식점,제주특별자치도,126.5128589,33.5098082,,용담1동,,용담일동
17574,,,우도해녀의집,한식 일반 음식점업,음식점,제주특별자치도,126.9450886,33.49432613,,우도면,,우도면
17575,,,담을솥,한식 일반 음식점업,음식점,제주특별자치도,126.6593087,33.49983124,,조천읍,,조천읍
17576,,,돌돌이숯불갈비,한식 일반 음식점업,음식점,제주특별자치도,126.5000547,33.48841285,,연동,,연동
17577,,,덕돌,한식 일반 음식점업,음식점,제주특별자치도,126.7605469,33.29133043,,남원읍,,남원읍
17578,,,고기강요,한식 일반 음식점업,음식점,제주특별자치도,126.5602509,33.2467327,,정방동,,서귀동
17579,,,닭에반하다,한식 일반 음식점업,음식점,제주특별자치도,126.4916158,33.48797683,,연동,,연동
17580,,,부가네얼큰이,한식 일반 음식점업,음식점,제주특별자치도,126.4767311,33.48882253,,노형동,,노형동
17581,,,몽탄제주점,한식 일반 음식점업,음식점,제주특별자치도,126.7151442,33.5533827,,구좌읍,,구좌읍
17582,,,애월남도한상,한식 일반 음식점업,음식점,제주특별자치도,126.3815828,33.47668949,,애월읍,,애월읍
17583,,,자꾸만김밥,한식 일반 음식점업,음식점,제주특별자치도,126.5765027,33.25362781,,동홍동,,동홍동
17584,,,술밥,한식 일반 음식점업,음식점,제주특별자치도,126.4657203,33.50366165,,도두동,,도두일동
17585,,,진짜국밥,한식 일반 음식점업,음식점,제주특별자치도,126.568303,33.25632867,,동홍동,,동홍동
17586,,,아지트만남의장소,한식 일반 음식점업,음식점,제주특별자치도,126.5317533,33.5011531,,이도2동,,이도이동
17587,,,우주국수,한식 일반 음식점업,음식점,제주특별자치도,126.4750292,33.48217508,,노형동,,노형동
17588,,,사랑방포차,한식 일반 음식점업,음식점,제주특별자치도,126.2644174,33.41353815,,한림읍,,한림읍
17589,,,석고집,한식 일반 음식점업,음식점,제주특별자치도,126.9493112,33.51446836,,우도면,,우도면
17590,,,구억리300한식뷔페,한식 일반 음식점업,음식점,제주특별자치도,126.2939306,33.28005789,,대정읍,,대정읍
17591,,,팔복만두,한식 일반 음식점업,음식점,제주특별자치도,126.5206677,33.51324653,,삼도2동,,삼도이동
17592,,,영재국밥,한식 일반 음식점업,음식점,제주특별자치도,126.6240899,33.51797274,,조천읍,,조천읍
17593,,,지우개,한식 일반 음식점업,음식점,제주특별자치도,126.4824456,33.48382584,,노형동,,노형동
17594,,,수이네식당,한식 일반 음식점업,음식점,제주특별자치도,126.4562086,33.50175839,,이호동,,이호일동
17595,,,중문뽁순이네,한식 일반 음식점업,음식점,제주특별자치도,126.4317612,33.25379796,,중문동,,중문동
17596,,,남호식당,한식 일반 음식점업,음식점,제주특별자치도,126.4970461,33.51992225,,용담2동,,용담삼동
17597,,,제주순풍해장국,한식 일반 음식점업,음식점,제주특별자치도,126.6740442,33.53984923,,조천읍,,조천읍
17598,,,우도루,한식 일반 음식점업,음식점,제주특별자치도,126.9676933,33.50379431,,우도면,,우도면
17599,,,다소니전집,한식 일반 음식점업,음식점,제주특별자치도,126.5264165,33.50935716,,이도1동,,이도일동
17600,,,제주세호해장국제주성산점,한식 일반 음식점업,음식점,제주특별자치도,126.9092304,33.44638254,,성산읍,,성산읍
17601,,,살구나무행언덕원,한식 일반 음식점업,음식점,제주특별자치도,126.8116981,33.55142592,,구좌읍,,구좌읍
17602,,,혼디가든,한식 일반 음식점업,음식점,제주특별자치도,126.4121297,33.2564429,,예래동,,색달동
17603,,,가마솥오리앤국밥,한식 일반 음식점업,음식점,제주특별자치도,126.2519804,33.21878205,,대정읍,,대정읍
17604,,,써니제주,한식 일반 음식점업,음식점,제주특별자치도,126.5186703,33.25253757,,대륜동,,서호동
17605,,,봄날,한식 일반 음식점업,음식점,제주특별자치도,126.4923282,33.48722819,,연동,,연동
17606,,,연동한라국시,한식 일반 음식점업,음식점,제주특별자치도,126.492148,33.48458439,,연동,,연동
17607,,,좋아좋아숯불갈비,한식 일반 음식점업,음식점,제주특별자치도,126.476997,33.4871579,,노형동,,노형동
17608,,,한라오름,한식 일반 음식점업,음식점,제주특별자치도,126.4917492,33.48711295,,연동,,연동
17609,,,도련들,한식 일반 음식점업,음식점,제주특별자치도,126.5902171,33.50733183,,삼양동,,도련일동
17610,,,바다네밥상,한식 일반 음식점업,음식점,제주특별자치도,126.9307486,33.47029196,,성산읍,,성산읍
