번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
802,종합여행업,제주특별자치도 제주시 노형동 3805-2 ,주식회사 골프부킹황제,종합여행업,126.474525,33.4821601,5011066000,노형동,5011012200,노형동
803,종합여행업,제주특별자치도 제주시 연동 282-3 호텔에어시티제주 1808호,주식회사 글로벌초이스,종합여행업,126.4925998,33.4896208,5011065000,연동,5011013700,연동
804,종합여행업,제주특별자치도 제주시 노형동 913-7 ,빅토리스카이 주식회사,종합여행업,126.4832434,33.48627,5011066000,노형동,5011012200,노형동
805,종합여행업,제주특별자치도 제주시 외도일동 418-3 ,주식회사 제주의온도,종합여행업,126.4306018,33.4920065,5011067000,외도동,5011012300,외도일동
806,종합여행업,제주특별자치도 서귀포시 중문동 2700 제주국제컨벤션센터 ,주식회사 제니스에이엔티,종합여행업,126.4242096,33.2411629,5013061000,중문동,5013011200,중문동
807,종합여행업,제주특별자치도 제주시 삼도이동 1234-1 ,주식회사 오케이글로벌여행사,종합여행업,126.5246944,33.5068754,5011056000,삼도2동,5011010600,삼도이동
808,종합여행업,제주특별자치도 제주시 도두일동 1727-5 ,제주스티븐투어,종합여행업,126.4707366,33.5085471,5011069000,도두동,5011012700,도두일동
809,종합여행업,제주특별자치도 제주시 이호일동 1807-5 ,주식회사 은혜국제여행사,종합여행업,126.4478715,33.497444,5011068000,이호동,5011012500,이호일동
810,종합여행업,제주특별자치도 제주시 연동 1374 진현빌딩 2층 ,주식회사 나비트래블,종합여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
811,종합여행업,제주특별자치도 제주시 일도이동 60 1층 ,주식회사 에어라인투어,종합여행업,126.5461476,33.5033966,5011052000,일도2동,5011010200,일도이동
812,종합여행업,제주특별자치도 제주시 영평동 2169-18 ,(주)스타투어,종합여행업,126.5717237,33.4518804,5011063000,아라동,5011013600,영평동
813,종합여행업,제주특별자치도 서귀포시 안덕면 화순리 1053-65 ,주식회사 여행원,종합여행업,126.3307707,33.2484727,5013031000,안덕면,5013031021,안덕면 화순리
814,종합여행업,제주특별자치도 제주시 이도이동 1059-13 ,주식회사 아이비투어,종합여행업,126.5348454,33.4958796,5011054000,이도2동,5011010400,이도이동
815,종합여행업,제주특별자치도 제주시 일도이동 416-8 ,엔조이여행사 주식회사,종합여행업,126.5420752,33.5043044,5011052000,일도2동,5011010200,일도이동
816,종합여행업,제주특별자치도 제주시 연동 252-15 그랜드빌 ,주식회사 세인국제여행사,종합여행업,126.4867385,33.4863668,5011065000,연동,5011013700,연동
817,종합여행업,제주특별자치도 제주시 연동 292-93 도호빌딩 ,주식회사 구름여행사,종합여행업,126.4947722,33.4890612,5011065000,연동,5011013700,연동
818,종합여행업,제주특별자치도 제주시 연동 251-8 뉴제원 ,주식회사 케이에스투어,종합여행업,126.4869155,33.4891819,5011065000,연동,5011013700,연동
819,종합여행업,제주특별자치도 제주시 도남동 693-1 ,주식회사 에이엔디플랫폼,종합여행업,126.5242027,33.4895595,5011054000,이도2동,5011012900,도남동
820,종합여행업,제주특별자치도 제주시 연동 1486-3 ,주식회사 김작가,종합여행업,126.4916716,33.4810987,5011065000,연동,5011013700,연동
821,종합여행업,제주특별자치도 제주시 도남동 693-1 ,주식회사 뛰놀자,종합여행업,126.5242027,33.4895595,5011054000,이도2동,5011012900,도남동
822,종합여행업,제주특별자치도 제주시 연동 292-93 도호빌딩 ,주식회사 제주오라투어,종합여행업,126.4947722,33.4890612,5011065000,연동,5011013700,연동
823,종합여행업,제주특별자치도 제주시 이도일동 1783-1 ,주식회사 로드투어,종합여행업,126.5252646,33.5005442,5011053000,이도1동,5011010300,이도일동
824,종합여행업,제주특별자치도 제주시 연동 1374 진현빌딩 2층 ,주식회사 제주무지개투어,종합여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
825,종합여행업,제주특별자치도 제주시 노형동 3787-1 ,신화한국여행사 주식회사,종합여행업,126.4778814,33.4840225,5011066000,노형동,5011012200,노형동
826,종합여행업,제주특별자치도 제주시 노형동 1294-4 노형 에코하임 ,제주신화여행사 주식회사,종합여행업,126.4827793,33.4882027,5011066000,노형동,5011012200,노형동
827,종합여행업,제주특별자치도 제주시 오라이동 664-16 ,주식회사 여정,종합여행업,126.510033,33.4681309,5011064000,오라동,5011012000,오라이동
828,종합여행업,제주특별자치도 제주시 연동 293-10 201호,주식회사 이랑투어,종합여행업,126.4943501,33.486721,5011065000,연동,5011013700,연동
829,종합여행업,제주특별자치도 제주시 노형동 2526-2 헤레스 노형 ,주식회사 트립제주,종합여행업,126.4722055,33.4837453,5011066000,노형동,5011012200,노형동
830,종합여행업,제주특별자치도 제주시 연동 2325-7 연동한일씨티파크 204호,주식회사 국뢰국제여행사,종합여행업,126.4886066,33.4915556,5011065000,연동,5011013700,연동
831,종합여행업,제주특별자치도 제주시 도남동 703-1 ,미백합 주식회사,종합여행업,126.5226144,33.4893152,5011054000,이도2동,5011012900,도남동
832,종합여행업,제주특별자치도 서귀포시 남원읍 신흥리 산 30 해비치골프장 ,해비치호텔앤드리조트(주),종합여행업,126.7244116,33.3589935,5013025300,남원읍,5013025326,남원읍 신흥리
833,종합여행업,제주특별자치도 서귀포시 강정동 159-8 ,(주)지유투어,종합여행업,126.5070145,33.2539865,5013060000,대천동,5013011600,강정동
834,종합여행업,제주특별자치도 제주시 연동 280-15 삼무파크빌 ,주식회사 용등국제여행사,종합여행업,126.4911812,33.4926238,5011065000,연동,5011013700,연동
835,종합여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,주식회사 한국마이스서비스,종합여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
836,종합여행업,제주특별자치도 제주시 연동 270-21 연동세원멤버스 ,주식회사 정성국제여행사,종합여행업,126.4904719,33.491957,5011065000,연동,5011013700,연동
837,종합여행업,제주특별자치도 제주시 용담이동 1815 ,주식회사 제주엔젤렌트카,종합여행업,126.4926818,33.496068,5011058000,용담2동,5011010900,용담이동
838,종합여행업,제주특별자치도 제주시 이호일동 725 ,주식회사 남양교통,종합여행업,126.4621929,33.4956843,5011068000,이호동,5011012500,이호일동
839,종합여행업,제주특별자치도 제주시 용담삼동 519-9 ,주식회사 나무여행사,종합여행업,126.5063095,33.5152109,5011058000,용담2동,5011011000,용담삼동
840,종합여행업,제주특별자치도 제주시 연동 301-10 ,주식회사 신성관광여행사,종합여행업,126.4970195,33.4916399,5011065000,연동,5011013700,연동
841,종합여행업,제주특별자치도 제주시 연동 2324-5 현대오피스텔 ,주식회사 해외,종합여행업,126.4872628,33.490863,5011065000,연동,5011013700,연동
842,종합여행업,제주특별자치도 제주시 아라일동 2408-18 ,프로젝트H,종합여행업,126.5379882,33.4830332,5011063000,아라동,5011011700,아라일동
843,종합여행업,제주특별자치도 제주시 연동 2332-6 삼무원룸아파트 202호,주식회사 헬리오스인터내셔널,종합여행업,126.4902766,33.4926669,5011065000,연동,5011013700,연동
844,종합여행업,제주특별자치도 제주시 일도이동 367-16 ,동남기업,종합여행업,126.5403657,33.5067726,5011052000,일도2동,5011010200,일도이동
845,종합여행업,제주특별자치도 제주시 연동 280-15 삼무파크빌 ,주식회사 화양국제여행사,종합여행업,126.4911812,33.4926238,5011065000,연동,5011013700,연동
846,종합여행업,제주특별자치도 제주시 노형동 252-3 ,투어리스 주식회사,종합여행업,126.4855753,33.4579894,5011066000,노형동,5011012200,노형동
847,종합여행업,제주특별자치도 제주시 용담일동 2815-3 ,주식회사 휴제주,종합여행업,126.5140399,33.5043589,5011057000,용담1동,5011010800,용담일동
848,종합여행업,제주특별자치도 제주시 노형동 761-7 1층 ,주식회사 조이플투어,종합여행업,126.479719,33.4767604,5011066000,노형동,5011012200,노형동
849,종합여행업,제주특별자치도 서귀포시 중문동 1871-6 중문 스마트타운 ,주식회사 제주베라카투어,종합여행업,126.4337861,33.2528513,5013061000,중문동,5013011200,중문동
850,종합여행업,제주특별자치도 제주시 노형동 906-5 한신오피스텔 ,트레블벨라주식회사,종합여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
851,종합여행업,제주특별자치도 제주시 한림읍 상명리 620 ,국제청풍주식회사,종합여행업,126.2749799,33.3725579,5011025000,한림읍,5011025030,한림읍 상명리
852,종합여행업,제주특별자치도 제주시 아라일동 6058-15 ,주식회사 이앤에프,종합여행업,126.5402169,33.4713932,5011063000,아라동,5011011700,아라일동
853,종합여행업,제주특별자치도 제주시 연동 280-15 삼무파크빌 301호,주식회사 스마일국제여행사,종합여행업,126.4911812,33.4926238,5011065000,연동,5011013700,연동
854,종합여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,와이에스 투어,종합여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
855,종합여행업,제주특별자치도 제주시 일도이동 158-29 2층 ,(주)더존관광개발,종합여행업,126.5406453,33.5106346,5011052000,일도2동,5011010200,일도이동
856,종합여행업,제주특별자치도 제주시 연동 280-38 ,주식회사 웰니스캠프,종합여행업,126.4930155,33.4929526,5011065000,연동,5011013700,연동
857,종합여행업,제주특별자치도 제주시 용담이동 2753-9 ,주식회사 뛰놀자아이앤티,종합여행업,126.5060064,33.5009085,5011058000,용담2동,5011010900,용담이동
858,종합여행업,제주특별자치도 제주시 용담삼동 1042-1 ,(주)허니제주여행사,종합여행업,126.5019073,33.515843,5011058000,용담2동,5011011000,용담삼동
859,종합여행업,제주특별자치도 제주시 용담이동 781 ,(주)신흥관광,종합여행업,126.5050737,33.5069648,5011058000,용담2동,5011010900,용담이동
860,종합여행업,제주특별자치도 제주시 연동 292-86 ,(주)퍼시픽투어,종합여행업,126.4943634,33.4890562,5011065000,연동,5011013700,연동
861,종합여행업,제주특별자치도 제주시 연동 1512-11 풍천주택 ,(주)조아투어,종합여행업,126.4882019,33.4783067,5011065000,연동,5011013700,연동
862,종합여행업,제주특별자치도 제주시 노형동 2613-7 ,(주)신세계여행사,종합여행업,126.4748341,33.4860045,5011066000,노형동,5011012200,노형동
863,종합여행업,제주특별자치도 제주시 용담삼동 519-9 시민 ,주식회사 위더스트레블,종합여행업,126.5063095,33.5152109,5011058000,용담2동,5011011000,용담삼동
864,종합여행업,제주특별자치도 제주시 노형동 939 정한오피스텔 816호,주식회사 킴미투어,종합여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
865,종합여행업,제주특별자치도 제주시 연동 301-7 현일센츄럴파크뷰 203호,(주)프라이데이투어,종합여행업,126.4962463,33.4909273,5011065000,연동,5011013700,연동
866,종합여행업,제주특별자치도 제주시 연동 2424-7 연동광동주유소 2층 201호,주식회사 제주베스트투어,종합여행업,126.4832815,33.4933387,5011065000,연동,5011013700,연동
867,종합여행업,제주특별자치도 제주시 노형동 913-7 5층 ,거상골프코리아(주),종합여행업,126.4832434,33.48627,5011066000,노형동,5011012200,노형동
868,종합여행업,제주특별자치도 제주시 오라삼동 2094-2 ,(주)쏘카,종합여행업,126.505956,33.4900621,5011064000,오라동,5011012100,오라삼동
869,종합여행업,제주특별자치도 제주시 연동 253-5 신성오피스텔 ,(주)고고싱투어,종합여행업,126.4867276,33.4857536,5011065000,연동,5011013700,연동
870,종합여행업,제주특별자치도 제주시 건입동 708 1층 ,(주)아일랜드투어여행사,종합여행업,126.5407965,33.5150901,5011059000,건입동,5011010700,건입동
871,종합여행업,제주특별자치도 제주시 오라일동 2444-34 ,제주무슬림트래블,종합여행업,126.5135631,33.4988897,5011064000,오라동,5011011900,오라일동
872,종합여행업,제주특별자치도 제주시 용담일동 2673-23 ,(주)다도투어,종합여행업,126.5127077,33.5023415,5011057000,용담1동,5011010800,용담일동
873,종합여행업,제주특별자치도 제주시 오라삼동 2750 JIBS ,(주)제주방송,종합여행업,126.5025132,33.493789,5011064000,오라동,5011012100,오라삼동
874,종합여행업,제주특별자치도 제주시 조천읍 북촌리 1100 ,(주)평화여행자,종합여행업,126.6887378,33.5414481,5011025900,조천읍,5011025927,조천읍 북촌리
875,종합여행업,제주특별자치도 제주시 도남동 663-1 ,(주)산하정보기술,종합여행업,126.5265861,33.4911385,5011054000,이도2동,5011012900,도남동
876,종합여행업,제주특별자치도 제주시 용담일동 264-1 ,(유)타임스투어,종합여행업,126.5134321,33.5052893,5011057000,용담1동,5011010800,용담일동
877,종합여행업,제주특별자치도 제주시 오라이동 664-16 ,씨티투어(주),종합여행업,126.510033,33.4681309,5011064000,오라동,5011012000,오라이동
878,종합여행업,제주특별자치도 서귀포시 표선면 성읍리 2632-1 ,한국해양방송 주식회사,종합여행업,126.7767534,33.4060979,5013032000,표선면,5013032023,표선면 성읍리
879,종합여행업,제주특별자치도 제주시 삼도이동 259-33 ,(주)제주정투어,종합여행업,126.5225085,33.5069486,5011056000,삼도2동,5011010600,삼도이동
880,종합여행업,제주특별자치도 제주시 노형동 711-3 ,(유)동해,종합여행업,126.4827322,33.4816478,5011066000,노형동,5011012200,노형동
881,종합여행업,제주특별자치도 제주시 노형동 1288-5 노형타워 ,주식회사 제주도여행,종합여행업,126.4783125,33.4858309,5011066000,노형동,5011012200,노형동
882,종합여행업,제주특별자치도 제주시 이도이동 1034-3 티에스주상복합아파트 ,(주)제주가자,종합여행업,126.5322995,33.4968952,5011054000,이도2동,5011010400,이도이동
883,종합여행업,제주특별자치도 제주시 내도동 277-1 제주인관광호텔 ,(주)중청국제,종합여행업,126.4458301,33.4918468,5011067000,외도동,5011014000,내도동
884,종합여행업,제주특별자치도 제주시 일도이동 362-5 ,옵서투어,종합여행업,126.536207,33.5051277,5011052000,일도2동,5011010200,일도이동
885,종합여행업,제주특별자치도 제주시 건입동 658-1 ,주식회사 미륭,종합여행업,126.5395454,33.5178071,5011059000,건입동,5011010700,건입동
886,종합여행업,제주특별자치도 제주시 용담일동 248-5 ,(주)제주커머스,종합여행업,126.5144965,33.5066093,5011057000,용담1동,5011010800,용담일동
887,종합여행업,제주특별자치도 제주시 오등동 10-1 ,(주)피엠씨프러덕션,종합여행업,126.547607,33.4456227,5011063000,아라동,5011013400,오등동
888,종합여행업,제주특별자치도 제주시 조천읍 와흘리 835 동부그린골프연습장 ,(주)비에스글로벌,종합여행업,126.6330002,33.4825219,5011025900,조천읍,5011025922,조천읍 와흘리
889,종합여행업,제주특별자치도 제주시 애월읍 광령리 121-7 ,씨에스제주,종합여행업,126.4437739,33.458211,5011025300,애월읍,5011025321,애월읍 광령리
890,종합여행업,제주특별자치도 제주시 삼도이동 1105 삼도파크빌 202호,지선여행사,종합여행업,126.5208965,33.5150344,5011056000,삼도2동,5011010600,삼도이동
891,종합여행업,제주특별자치도 제주시 연동 2414-2 ,주식회사 투어324,종합여행업,126.4810424,33.4933924,5011065000,연동,5011013700,연동
892,종합여행업,제주특별자치도 제주시 삼도일동 538-4 2층 ,(주)섬문화기획,종합여행업,126.5201003,33.503007,5011055000,삼도1동,5011010500,삼도일동
893,종합여행업,제주특별자치도 제주시 연동 1370-3 ,(주)엠제이여행사,종합여행업,126.4882098,33.4815705,5011065000,연동,5011013700,연동
894,종합여행업,제주특별자치도 서귀포시 하원동 1378-1 ,매직투어,종합여행업,126.4536758,33.2537403,5013061000,중문동,5013011800,하원동
895,종합여행업,제주특별자치도 제주시 용담일동 264-10 ,(유)나들여행사,종합여행업,126.5129872,33.5048782,5011057000,용담1동,5011010800,용담일동
896,종합여행업,제주특별자치도 제주시 이도이동 364-8 ,주식회사 여행팜,종합여행업,126.5368993,33.5004387,5011054000,이도2동,5011010400,이도이동
897,종합여행업,제주특별자치도 제주시 용담이동 1815 ,주식회사 비비카,종합여행업,126.4926818,33.496068,5011058000,용담2동,5011010900,용담이동
898,종합여행업,제주특별자치도 제주시 이도이동 1078-2 2층 ,이지관광 앤 삼다회원권 거래소,종합여행업,126.5360105,33.4944238,5011054000,이도2동,5011010400,이도이동
899,종합여행업,제주특별자치도 제주시 용담이동 924-5 ,모네스트기획 주식회사,종합여행업,126.5031319,33.5122335,5011058000,용담2동,5011010900,용담이동
900,종합여행업,제주특별자치도 제주시 노형동 2535-10 ,케이씨여행사,종합여행업,126.4748197,33.4831464,5011066000,노형동,5011012200,노형동
901,종합여행업,제주특별자치도 제주시 연동 1373-1 아일랜드마이빌 지하1층 107호,가온코리아 주식회사,종합여행업,126.4924279,33.4821538,5011065000,연동,5011013700,연동
902,종합여행업,제주특별자치도 제주시 연동 282-11 ,토박이투어,종합여행업,126.4931916,33.489619,5011065000,연동,5011013700,연동
903,종합여행업,제주특별자치도 서귀포시 대포동 2538 ,화웨이(주),종합여행업,126.4303979,33.238897,5013061000,중문동,5013011400,대포동
904,종합여행업,제주특별자치도 제주시 노형동 310-2 ,환우(주),종합여행업,126.4890847,33.4237004,5011066000,노형동,5011012200,노형동
905,종합여행업,제주특별자치도 제주시 오라이동 130-4 ,주식회사 금성봉여행사,종합여행업,126.5144606,33.4646048,5011064000,오라동,5011012000,오라이동
906,종합여행업,제주특별자치도 제주시 일도이동 340-14 ,제주앤투어,종합여행업,126.5366187,33.5062415,5011052000,일도2동,5011010200,일도이동
907,종합여행업,제주특별자치도 제주시 노형동 939 정한오피스텔 ,주식회사 씨엘국제여행사,종합여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
908,종합여행업,제주특별자치도 제주시 노형동 908-5 3층 302호,(주)울림트레블,종합여행업,126.4847285,33.4874873,5011066000,노형동,5011012200,노형동
909,종합여행업,제주특별자치도 제주시 노형동 3601 ,기린여행사(주),종합여행업,126.4629745,33.4788529,5011066000,노형동,5011012200,노형동
910,종합여행업,제주특별자치도 제주시 연동 301-5 ,(주)신정중한국제여행사,종합여행업,126.4962314,33.4911705,5011065000,연동,5011013700,연동
911,종합여행업,제주특별자치도 제주시 노형동 906-5 한신오피스텔 ,엠오케이(주),종합여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
912,종합여행업,제주특별자치도 제주시 노형동 2613-7 1층 ,(주)나라투어,종합여행업,126.4748341,33.4860045,5011066000,노형동,5011012200,노형동
913,종합여행업,제주특별자치도 제주시 연동 262-48 ,(주)태리국제여행사,종합여행업,126.4881356,33.4870781,5011065000,연동,5011013700,연동
914,종합여행업,제주특별자치도 제주시 삼도일동 558-14 ,(주)뭉치,종합여행업,126.5231754,33.4999964,5011055000,삼도1동,5011010500,삼도일동
915,종합여행업,제주특별자치도 제주시 삼도일동 553-16 ,여행친구투어,종합여행업,126.5222277,33.5000392,5011055000,삼도1동,5011010500,삼도일동
916,종합여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,주식회사 한운국제,종합여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
917,종합여행업,제주특별자치도 제주시 용담이동 946 ,수성여행사,종합여행업,126.5024818,33.5131092,5011058000,용담2동,5011010900,용담이동
918,종합여행업,제주특별자치도 제주시 오라이동 2185-2 ,포엠투어,종합여행업,126.5102593,33.4932423,5011064000,오라동,5011012000,오라이동
919,종합여행업,제주특별자치도 제주시 조천읍 함덕리 산 14-58 ,주식회사 함덕돌핀레저,종합여행업,126.6703119,33.5424237,5011025900,조천읍,5011025924,조천읍 함덕리
920,종합여행업,제주특별자치도 제주시 영평동 2170-4 ,(주)제이트립,종합여행업,126.5727907,33.4523976,5011063000,아라동,5011013600,영평동
921,종합여행업,제주특별자치도 제주시 연동 280-15 삼무파크빌 ,양광국제무역투자문화복무(주),종합여행업,126.4911812,33.4926238,5011065000,연동,5011013700,연동
922,종합여행업,제주특별자치도 서귀포시 색달동 2812-4 호텔롯데제주 ,(주)청해,종합여행업,126.410319,33.2486676,5013062000,예래동,5013011900,색달동
923,종합여행업,제주특별자치도 제주시 삼도이동 632-6 아이린아파트 ,주식회사 제주테마투어,종합여행업,126.5202746,33.5073096,5011056000,삼도2동,5011010600,삼도이동
924,종합여행업,제주특별자치도 제주시 용담이동 785-18 ,주식회사 다다관광,종합여행업,126.5045275,33.507436,5011058000,용담2동,5011010900,용담이동
925,종합여행업,제주특별자치도 제주시 용담삼동 934 ,인제주여행사,종합여행업,126.5047582,33.5134162,5011058000,용담2동,5011011000,용담삼동
926,종합여행업,제주특별자치도 서귀포시 남원읍 한남리 산 5-7 ,(주)응진국제,종합여행업,126.6696468,33.3259246,5013025300,남원읍,5013025323,남원읍 한남리
927,종합여행업,제주특별자치도 제주시 애월읍 구엄리 1258-5 1층 102호 ,홍양 주식회사,종합여행업,126.3755662,33.4821194,5011025300,애월읍,5011025324,애월읍 구엄리
928,종합여행업,제주특별자치도 제주시 노형동 905-3 하와이오피스텔 ,유한국제 주식회사,종합여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
929,종합여행업,제주특별자치도 서귀포시 색달동 2950-4 ,주식회사 호반호텔앤리조트,종합여행업,126.4158982,33.2445284,5013062000,예래동,5013011900,색달동
930,종합여행업,제주특별자치도 제주시 연동 291-24 ,주식회사 더제인투어,종합여행업,126.4957251,33.4905784,5011065000,연동,5011013700,연동
931,종합여행업,제주특별자치도 제주시 용담이동 1673-1 ,(주)제주카카,종합여행업,126.4983417,33.499193,5011058000,용담2동,5011010900,용담이동
932,종합여행업,제주특별자치도 서귀포시 서귀동 427-5 ,(주)이끌림,종합여행업,126.5622283,33.247244,5013052000,정방동,5013010100,서귀동
933,종합여행업,제주특별자치도 제주시 연동 281-6 대홍빌딩 ,(주)한수풀여행사,종합여행업,126.4929404,33.4910765,5011065000,연동,5011013700,연동
934,종합여행업,제주특별자치도 제주시 연동 1371-1 연동 에코그린 1502호,(주)한보국제여행사,종합여행업,126.4888025,33.4815146,5011065000,연동,5011013700,연동
935,종합여행업,제주특별자치도 제주시 연동 1954-3 ,제주중국인브이아이피서비스센터(주),종합여행업,126.4812066,33.4907709,5011065000,연동,5011013700,연동
936,종합여행업,제주특별자치도 제주시 연동 1531-9 ,(주)제주메가투어,종합여행업,126.4885879,33.4765263,5011065000,연동,5011013700,연동
937,종합여행업,제주특별자치도 제주시 노형동 1243-13 우아빌 ,(주)모아투어,종합여행업,126.4745708,33.4905902,5011066000,노형동,5011012200,노형동
938,종합여행업,제주특별자치도 제주시 연동 1374 ,(주)에이투,종합여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
939,종합여행업,제주특별자치도 제주시 연동 280-15 삼무파크빌 ,(주)중신국제여행사,종합여행업,126.4911812,33.4926238,5011065000,연동,5011013700,연동
940,종합여행업,제주특별자치도 제주시 애월읍 고성리 902-12 가동 203호,주식회사 헤쎄드커뮤니케이션즈,종합여행업,126.4221952,33.4357779,5011025300,애월읍,5011025329,애월읍 고성리
941,종합여행업,제주특별자치도 제주시 노형동 1288-5 노형타워 ,(주)유로해외여행,종합여행업,126.4783125,33.4858309,5011066000,노형동,5011012200,노형동
942,종합여행업,제주특별자치도 제주시 연동 301-5 ,(주)해여여행사,종합여행업,126.4962314,33.4911705,5011065000,연동,5011013700,연동
943,종합여행업,제주특별자치도 제주시 연동 292-86 ,주식회사 월심,종합여행업,126.4943634,33.4890562,5011065000,연동,5011013700,연동
944,종합여행업,제주특별자치도 제주시 용담이동 1677-1 ,주식회사 제주퍼시픽투어,종합여행업,126.4974132,33.4999932,5011058000,용담2동,5011010900,용담이동
945,종합여행업,제주특별자치도 제주시 노형동 1291-5 2층 ,주식회사 데일리인,종합여행업,126.4807444,33.4882769,5011066000,노형동,5011012200,노형동
946,종합여행업,제주특별자치도 제주시 삼도이동 1248-15 ,(주)에이스투어,종합여행업,126.5180648,33.5163529,5011056000,삼도2동,5011010600,삼도이동
947,종합여행업,제주특별자치도 제주시 노형동 906-5 한신오피스텔 ,주식회사 제이앤피투어,종합여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
948,종합여행업,제주특별자치도 제주시 노형동 2574-2 103호 노형휴캐슬 ,주식회사 아이비에이치글로벌,종합여행업,126.4730565,33.4910404,5011066000,노형동,5011012200,노형동
949,종합여행업,제주특별자치도 제주시 용담일동 2814-1 ,주식회사 제주인코리아,종합여행업,126.513266,33.5043046,5011057000,용담1동,5011010800,용담일동
950,종합여행업,제주특별자치도 제주시 연동 2414-2 ,(주)신정관광여행사,종합여행업,126.4810424,33.4933924,5011065000,연동,5011013700,연동
951,종합여행업,제주특별자치도 제주시 연동 303-8 1층 103호,에이오티브이,종합여행업,126.4959225,33.4866319,5011065000,연동,5011013700,연동
952,종합여행업,제주특별자치도 제주시 연동 251-30 ,(주) 유앤아이 투어,종합여행업,126.4856046,33.4890757,5011065000,연동,5011013700,연동
953,종합여행업,제주특별자치도 제주시 도두일동 1249-7 ,(주)삼다현투어,종합여행업,126.4772176,33.4961313,5011069000,도두동,5011012700,도두일동
954,종합여행업,제주특별자치도 제주시 연동 276-6 701호 ,(유)카이샤국제여행사,종합여행업,126.4903757,33.4832377,5011065000,연동,5011013700,연동
955,종합여행업,제주특별자치도 제주시 오라삼동 2997 ,코어트래블,종합여행업,126.5020973,33.4879509,5011064000,오라동,5011012100,오라삼동
956,종합여행업,제주특별자치도 서귀포시 성산읍 고성리 127-2 ,휘닉스중앙제주 주식회사,종합여행업,126.9267617,33.430532,5013025900,성산읍,5013025924,성산읍 고성리
957,종합여행업,제주특별자치도 제주시 봉개동 1965-10 ,(주)포시즌알앤티,종합여행업,126.5928678,33.4898714,5011062000,봉개동,5011011600,봉개동
958,종합여행업,제주특별자치도 제주시 애월읍 하가리 1524-2 ,하우제주여행사(주),종합여행업,126.3484557,33.4554,5011025300,애월읍,5011025330,애월읍 하가리
959,종합여행업,제주특별자치도 제주시 내도동 277-1 제주인관광호텔 ,(주)제주로국제여행사,종합여행업,126.4458301,33.4918468,5011067000,외도동,5011014000,내도동
960,종합여행업,제주특별자치도 제주시 애월읍 하귀2리 2968-1 ,앤디투어,종합여행업,126.3923236,33.478299,5011025300,애월읍,5011025341,애월읍 하귀2리
961,종합여행업,제주특별자치도 제주시 도두일동 1249-7 ,주식회사 여행천국,종합여행업,126.4772176,33.4961313,5011069000,도두동,5011012700,도두일동
962,종합여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,제주라이프,종합여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
963,종합여행업,제주특별자치도 제주시 노형동 905-3 하와이오피스텔 1동 518호,(주)리앤최투어,종합여행업,126.4771987,33.4830765,5011066000,노형동,5011012200,노형동
964,종합여행업,제주특별자치도 제주시 노형동 2595-5 ,뉴무궁화 여행사,종합여행업,126.4717298,33.4820355,5011066000,노형동,5011012200,노형동
965,종합여행업,제주특별자치도 제주시 아라이동 981-2 1층 ,제주투어앤웨딩(주),종합여행업,126.5534661,33.4807175,5011063000,아라동,5011011800,아라이동
966,종합여행업,제주특별자치도 제주시 용담삼동 974-5 ,주식회사 만당,종합여행업,126.502798,33.5141227,5011058000,용담2동,5011011000,용담삼동
967,종합여행업,제주특별자치도 서귀포시 신효동 506-9 ,(주)제주랑,종합여행업,126.6102366,33.2722415,5013055000,효돈동,5013010900,신효동
968,종합여행업,제주특별자치도 제주시 연동 2333-13 갤럭시연동빌 ,주식회사 굿플랜,종합여행업,126.4904556,33.4935165,5011065000,연동,5011013700,연동
969,종합여행업,제주특별자치도 제주시 애월읍 하귀2리 2686 ,주식회사 투어코리아,종합여행업,126.3937028,33.4845917,5011025300,애월읍,5011025341,애월읍 하귀2리
970,종합여행업,제주특별자치도 제주시 노형동 1052-3 ,투투여행사,종합여행업,126.4781262,33.4897144,5011066000,노형동,5011012200,노형동
971,종합여행업,제주특별자치도 제주시 도남동 79 세림빌딩 5층 ,주식회사 힐링투어,종합여행업,126.53111,33.492779,5011054000,이도2동,5011012900,도남동
972,종합여행업,제주특별자치도 제주시 일도이동 1019-20 ,(주)가자일영투어,종합여행업,126.5333293,33.5092048,5011052000,일도2동,5011010200,일도이동
