번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
21,전통사찰,제주특별자치도 제주시 이도이동 1014-3번지 ,제석사,0,126.5302828,33.4946084,5011054000,이도2동,5011010400,이도이동
22,전통사찰,제주특별자치도 제주시 아라일동 ,관음사,0,126.5639022,33.392601,,,5011011700,아라일동
,,,,,123.7417741,32.5220203,,,,
 창건 초기, 어디에도 소속되지 않고 독자적으로 활동하던 관음사는 1911년 사찰령과 1915년 포교규칙에 의해 총독부의 허가를 받아야만 종교 활동이 가능하게 됨에 따라,,,,123.7417741,32.5220203,,,,
,,,,,123.7417741,32.5220203,,,,
 관음사는 1924년 음력 4월 8일에 낙성식을 거행하고 초대주지에 안도월스님을 임명하였다.,,,,,123.7417741,32.5220203,,,,
,,,,,123.7417741,32.5220203,,,,
 그러나 1948년 제주4ㆍ3사건이 일어나면서 전소되어 폐사되는 운명에 처한다. 이후 관음사는 20여년 가까이 폐허가 된 채 터만 남아있다가 1970년대에 이르러 69년 대웅전 준공을 시작으로 70년 선방, 71년 영산전,,,,123.7417741,32.5220203,,,,
23,전통사찰,제주특별자치도 서귀포시 하원동 ,법화사,,126.4660227,33.2785337,,,5013011800,하원동
 원나라의 지원으로 커다란 위세를 떨치던 법화사의 교세는 점차 약화되어 16세기 후반에 와서 법화사는 폐사되며, 이후 17세기에 초가 암자 몇 채가 지어져 사찰의 명맥을 유지해 오나 18세기에는 그것마저 사라지게 된다.,,,,123.7417741,32.5220203,,,,
 법화사는 1926년 초 관음사 주지 안도월스님과 안봉려관스님에 의해 산남의 제주관음사 포교지소로 새로이 건물을 짓고 중흥의 시기를 맞는다.,,,,,123.7417741,32.5220203,,,,
 근대에 활발한 포교활동을 펼치며 산남의 불교를 대표해 오던 법화사는 그러나 4ㆍ3과 6ㆍ25를 거치면서 군에 의해 두 차례 소실되는 운명을 겪게 된다.  1960년대 후반, 당시 법화사 터에 정지 작업을 하던 중 직경 80~120Cm의 주초석과 거대한 지대석들이 발견되어 발굴조사에 착수하게 되었고,,,,123.7417741,32.5220203,,,,
번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,123.7417741,32.5220203,,,,
1,종합테마파크업,제주특별자치도 제주시 애월읍 어음리 산 131 ,9.81 PARK JEJU,허가테마파크업,126.3624994,33.3908459,5011025300,애월읍,5011025336,애월읍 어음리
2,종합테마파크업,제주특별자치도 서귀포시 안덕면 서광리 산 35-16 ,신화워터파크,허가테마파크업,126.313772,33.3055466,5013031000,안덕면,5013031027,안덕면 서광리
3,종합테마파크업,제주특별자치도 서귀포시 안덕면 서광리 산 35-16 ,신화테마파크,허가테마파크업,126.313772,33.3055466,5013031000,안덕면,5013031027,안덕면 서광리
번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,123.7417741,32.5220203,,,,
1,종합휴양업,제주특별자치도 서귀포시 성산읍 고성리 182 ,휘닉스 제주 섭지코지,종합휴양업,126.9301764,33.4326803,5013025900,성산읍,5013025924,성산읍 고성리
2,종합휴양업,제주특별자치도 제주시 구좌읍 김녕리 5160-2번지 ,세인트포 골프 앤 리조트,종합휴양업,126.7366596,33.5207679,5011025600,구좌읍,5011025634,구좌읍 김녕리
3,종합휴양업,제주특별자치도 제주시 한림읍 금악리 산 32-1 ,아덴힐리조트앤골프,종합휴양업,126.3689034,33.3442926,5011025000,한림읍,5011025025,한림읍 금악리
번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,123.7417741,32.5220203,,,,
1,지방문화원,제주특별자치도 서귀포시 동홍동 453번지 1호 서귀포시민회관 2층 ,서귀포문화원,문화(사단),126.5676814,33.2517158,5013057000,동홍동,5013010500,동홍동
2,지방문화원,제주특별자치도 제주시 삼도이동 1262번지 제주해변공연장내 ,제주문화원,문화(사단),126.5239646,33.5181634,5011056000,삼도2동,5011010600,삼도이동
번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,123.7417741,32.5220203,,,,
1,노래연습장업,제주특별자치도 제주시 한림읍 금능리 2005-1 ,웨이브제주코인노래연습장,노래연습장업,126.2184451,33.3807475,5011025000,한림읍,5011025033,한림읍 금능리
2,노래연습장업,제주특별자치도 제주시 노형동 1054-3 ,큐브코인 노래연습장,노래연습장업,126.4765236,33.4890636,5011066000,노형동,5011012200,노형동
3,노래연습장업,제주특별자치도 제주시 이도이동 1948-10 ,이도노래연습장,노래연습장업,126.544683,33.4938137,5011054000,이도2동,5011010400,이도이동
4,노래연습장업,제주특별자치도 제주시 구좌읍 월정리 546 ,달빛노래연습장,노래연습장업,126.7953242,33.5557214,5011025600,구좌읍,5011025626,구좌읍 월정리
5,노래연습장업,제주특별자치도 제주시 일도일동 1047-1 ,판타스틱코인노래연습장제주일도동문점,노래연습장업,126.5314952,33.512023,5011051000,일도1동,5011010100,일도일동
6,노래연습장업,제주특별자치도 서귀포시 서홍동 1595-6 ,고고씽노래연습장,노래연습장업,126.5553991,33.2605807,5013058000,서홍동,5013010600,서홍동
7,노래연습장업,제주특별자치도 제주시 아라일동 6093-6 ,아라코인노래연습장,노래연습장업,126.5443757,33.4735878,5011063000,아라동,5011011700,아라일동
8,노래연습장업,제주특별자치도 제주시 애월읍 소길리 155-18 새마을금고 제주연수원 ,MG노래연습장,노래연습장업,126.3945941,33.4134797,5011025300,애월읍,5011025328,애월읍 소길리
9,노래연습장업,제주특별자치도 제주시 연동 1454 ,유한회사짱오락실나인몰점코인노래연습장,노래연습장업,126.4947582,33.4805412,5011065000,연동,5011013700,연동
10,노래연습장업,제주특별자치도 제주시 애월읍 애월리 2484-1 ,애월오락실코인노래연습장,노래연습장업,126.3116665,33.4623691,5011025300,애월읍,5011025334,애월읍 애월리
11,노래연습장업,제주특별자치도 제주시 애월읍 소길리 155-101 ,돈꿀꺽 노래연습장,노래연습장업,126.393298,33.4120565,5011025300,애월읍,5011025328,애월읍 소길리
12,노래연습장업,제주특별자치도 제주시 연동 270-9 ,팡팡 노래연습장,노래연습장업,126.4919513,33.4910284,5011065000,연동,5011013700,연동
13,노래연습장업,제주특별자치도 제주시 조천읍 대흘리 1221-1 ,에코랜드 호텔 노래연습장,노래연습장업,126.670355,33.4614885,5011025900,조천읍,5011025926,조천읍 대흘리
14,노래연습장업,제주특별자치도 서귀포시 안덕면 사계리 516-6 ,사계클라쓰 노래연습장,노래연습장업,126.303518,33.2439747,5013031000,안덕면,5013031025,안덕면 사계리
15,노래연습장업,제주특별자치도 제주시 이도이동 1027-16 ,갤러리 노래연습장,노래연습장업,126.5355948,33.4922731,5011054000,이도2동,5011010400,이도이동
16,노래연습장업,제주특별자치도 제주시 노형동 756-2 ,고고씽 노래연습장,노래연습장업,126.4776023,33.4766082,5011066000,노형동,5011012200,노형동
17,노래연습장업,제주특별자치도 제주시 일도이동 392-6 ,대빵오락실 미니k코인노래연습장(일도점),노래연습장업,126.5409404,33.5052377,5011052000,일도2동,5011010200,일도이동
18,노래연습장업,제주특별자치도 제주시 이도이동 1772-12 ,k팝스타 코인노래연습장(제주시청점),노래연습장업,126.5292536,33.4994737,5011054000,이도2동,5011010400,이도이동
19,노래연습장업,제주특별자치도 서귀포시 표선면 표선리 631-3 ,표선 사계절노래연습장,노래연습장업,126.8325006,33.3250555,5013032000,표선면,5013032021,표선면 표선리
20,노래연습장업,제주특별자치도 제주시 이도이동 1768-16 ,미니K코인노래연습장(시청점),노래연습장업,126.5300036,33.4983917,5011054000,이도2동,5011010400,이도이동
21,노래연습장업,제주특별자치도 서귀포시 중문동 2028-3 ,에이블PC&코인,노래연습장업,126.4260848,33.2514738,5013061000,중문동,5013011200,중문동
22,노래연습장업,제주특별자치도 제주시 도련일동 1938-3 ,미니K 코인 노래연습장(삼화점),노래연습장업,126.5802913,33.5167752,5011061000,삼양동,5011013000,도련일동
23,노래연습장업,제주특별자치도 서귀포시 법환동 978 폴에이리조트제주 ,월드컵노래방,노래연습장업,126.5120022,33.2446155,5013059000,대륜동,5013010200,법환동
24,노래연습장업,제주특별자치도 서귀포시 남원읍 남원리 206-7 ,팬클럽노래연습장,노래연습장업,126.7200926,33.2803727,5013025300,남원읍,5013025321,남원읍 남원리
25,노래연습장업,제주특별자치도 제주시 한경면 고산리 1704-10 ,호박 노래연습장,노래연습장업,126.1938053,33.2980185,5011031000,한경면,5011031023,한경면 고산리
26,노래연습장업,제주특별자치도 제주시 연동 273-24 ,OX 코인 노래연습장 제주연동점,노래연습장업,126.4908929,33.4875354,5011065000,연동,5011013700,연동
27,노래연습장업,제주특별자치도 서귀포시 중문동 2565 코시롱타운 지하1층 ,아이존팝 코인노래연습장 액트몬 중문점,노래연습장업,126.4215144,33.2436712,5013061000,중문동,5013011200,중문동
28,노래연습장업,제주특별자치도 제주시 노형동 1055-9 ,투씽 코인노래연습장,노래연습장업,126.4764527,33.4881972,5011066000,노형동,5011012200,노형동
29,노래연습장업,제주특별자치도 제주시 조천읍 함덕리 1252-9 ,VIP 노래연습장,노래연습장업,126.6657354,33.5424646,5011025900,조천읍,5011025924,조천읍 함덕리
30,노래연습장업,제주특별자치도 제주시 애월읍 애월리 2482-11 ,숨비소리 노래연습장,노래연습장업,126.3120525,33.4618785,5011025300,애월읍,5011025334,애월읍 애월리
31,노래연습장업,제주특별자치도 제주시 연동 273-34번지 신제주종합시장 ,뮤직코인 노래연습장,노래연습장업,126.4916099,33.4871385,5011065000,연동,5011013700,연동
32,노래연습장업,제주특별자치도 서귀포시 성산읍 고성리 297-1 ,클럽런더리(CLUB LAUNDRY) 노래연습장,노래연습장업,126.9185512,33.4500621,5013025900,성산읍,5013025924,성산읍 고성리
33,노래연습장업,제주특별자치도 제주시 연동 272-38번지 ,미니K 코인 노래연습장(제원점),노래연습장업,126.491326,33.4880005,5011065000,연동,5011013700,연동
34,노래연습장업,제주특별자치도 서귀포시 법환동 746-3 4층 404호,K팝스타 코인노래연습장 신서귀포점,노래연습장업,126.5088495,33.2520881,5013059000,대륜동,5013010200,법환동
35,노래연습장업,제주특별자치도 제주시 연동 1457번지 ,미니K코인 노래연습장(연동점),노래연습장업,126.4900545,33.4812864,5011065000,연동,5011013700,연동
36,노래연습장업,제주특별자치도 서귀포시 성산읍 신천리 563번지 1층 ,고향노래연습장,노래연습장업,126.8536397,33.3478294,5013025900,성산읍,5013025930,성산읍 신천리
37,노래연습장업,제주특별자치도 제주시 애월읍 하귀2리 1801번지 ,만남 노래연습장,노래연습장업,126.4018903,33.4822544,5011025300,애월읍,5011025341,애월읍 하귀2리
38,노래연습장업,제주특별자치도 제주시 외도일동 530-2 ,미니K 코인 노래연습장,노래연습장업,126.4327645,33.4884277,5011067000,외도동,5011012300,외도일동
39,노래연습장업,제주특별자치도 제주시 연동 291-30번지 ,(주)지앤엘 Karaoke 노래연습장,노래연습장업,126.4939372,33.4900608,5011065000,연동,5011013700,연동
40,노래연습장업,제주특별자치도 서귀포시 동홍동 109-5 1층 ,K팝스타 코인노래연습장 동홍점,노래연습장업,126.5714893,33.2570881,5013057000,동홍동,5013010500,동홍동
41,노래연습장업,제주특별자치도 제주시 노형동 3806-4번지 ,케이팝스타 코인 노래연습장,노래연습장업,126.4733375,33.4811627,5011066000,노형동,5011012200,노형동
42,노래연습장업,제주특별자치도 제주시 조천읍 함덕리 1002-25번지 ,락휴코인 노래연습장 함덕점,노래연습장업,126.6673899,33.5412923,5011025900,조천읍,5011025924,조천읍 함덕리
43,노래연습장업,제주특별자치도 서귀포시 성산읍 성산리 392 1층 78호,리치유 코인노래연습장,노래연습장업,126.9292871,33.4604248,5013025900,성산읍,5013025921,성산읍 성산리
44,노래연습장업,제주특별자치도 제주시 연동 2325-1번지 ,오아시스 노래연습장(연동점),노래연습장업,126.4885014,33.4920321,5011065000,연동,5011013700,연동
45,노래연습장업,제주특별자치도 제주시 도련일동 1917-4번지 ,세븐스타코인 노래연습장(제주삼화점),노래연습장업,126.5814209,33.5161481,5011061000,삼양동,5011013000,도련일동
46,노래연습장업,제주특별자치도 서귀포시 성산읍 고성리 330-1 2층 ,플랙스 코인노래연습장,노래연습장업,126.9159752,33.4479028,5013025900,성산읍,5013025924,성산읍 고성리
47,노래연습장업,제주특별자치도 제주시 삼도이동 1201번지 ,라마다 노래연습장,노래연습장업,126.5190815,33.5179608,5011056000,삼도2동,5011010600,삼도이동
48,노래연습장업,제주특별자치도 제주시 외도일동 550-4번지 ,별빛 노래연습장,노래연습장업,126.4321355,33.4875091,5011067000,외도동,5011012300,외도일동
49,노래연습장업,제주특별자치도 서귀포시 안덕면 서광리 산 24 워터파크동 2층 엔트리3 ,노래야노래야 코인노래연습장,노래연습장업,126.317434,33.307183,5013031000,안덕면,5013031027,안덕면 서광리
50,노래연습장업,제주특별자치도 제주시 이도이동 1767-5번지 ,세븐스타코인 노래연습장(제주시청점),노래연습장업,126.5298326,33.4983265,5011054000,이도2동,5011010400,이도이동
51,노래연습장업,제주특별자치도 제주시 이도이동 1027-17번지 ,브로코인 노래연습장,노래연습장업,126.5356928,33.4922022,5011054000,이도2동,5011010400,이도이동
52,노래연습장업,제주특별자치도 제주시 도남동 922-53번지 ,오아시스 노래연습장 (도남점),노래연습장업,126.5278102,33.4957421,5011054000,이도2동,5011012900,도남동
53,노래연습장업,제주특별자치도 제주시 일도이동 409-8번지 한명빌딩 ,락휴 코인 노래연습장 제주 인제점,노래연습장업,126.5415987,33.5051282,5011052000,일도2동,5011010200,일도이동
54,노래연습장업,제주특별자치도 제주시 이도이동 1768-14 ,락휴 코인노래연습장 제주시청점,노래연습장업,126.5303356,33.4984858,5011054000,이도2동,5011010400,이도이동
55,노래연습장업,제주특별자치도 서귀포시 동홍동 1303-7 ,주공노래연습장,노래연습장업,126.5618738,33.2642983,5013057000,동홍동,5013010500,동홍동
56,노래연습장업,제주특별자치도 서귀포시 강정동 599-3 ,범섬노래연습장,노래연습장업,126.5067957,33.2346716,5013060000,대천동,5013011600,강정동
57,노래연습장업,제주특별자치도 서귀포시 안덕면 서광리 1421-4 광청빌 ,주민노래연습장,노래연습장업,126.3017932,33.2898586,5013031000,안덕면,5013031027,안덕면 서광리
58,노래연습장업,제주특별자치도 서귀포시 대정읍 보성리 2477 이노에듀파크 ,k팝스타 코인노래연습장,노래연습장업,126.2782811,33.2807089,5013025000,대정읍,5013025029,대정읍 보성리
59,노래연습장업,제주특별자치도 서귀포시 동홍동 471-4 ,MY노래연습장,노래연습장업,126.5726851,33.2554789,5013057000,동홍동,5013010500,동홍동
60,노래연습장업,제주특별자치도 제주시 도련일동 1938-3 ,별밤노래연습장,노래연습장업,126.5802913,33.5167752,5011061000,삼양동,5011013000,도련일동
61,노래연습장업,제주특별자치도 제주시 도련일동 1939-3번지 ,k-pop노래연습장,노래연습장업,126.5798988,33.5164191,5011061000,삼양동,5011013000,도련일동
62,노래연습장업,제주특별자치도 제주시 이도이동 1768-18 ,비트코인 노래연습장,노래연습장업,126.5299756,33.498779,5011054000,이도2동,5011010400,이도이동
63,노래연습장업,제주특별자치도 제주시 연동 273-13번지 ,연동노래연습장,노래연습장업,126.4902491,33.4868154,5011065000,연동,5011013700,연동
64,노래연습장업,제주특별자치도 제주시 아라이동 35-14 ,제대정문코인노래연습장,노래연습장업,126.5614247,33.460714,5011063000,아라동,5011011800,아라이동
65,노래연습장업,제주특별자치도 서귀포시 표선면 세화리 1564 ,제주수련원 놀멍쉬멍 노래연습장,노래연습장업,126.7946372,33.3050834,5013032000,표선면,5013032025,표선면 세화리
66,노래연습장업,제주특별자치도 서귀포시 동홍동 108-5 ,별밤지기 온돌 노래연습장,노래연습장업,126.5722619,33.2570879,5013057000,동홍동,5013010500,동홍동
67,노래연습장업,제주특별자치도 제주시 한림읍 936-7번지 ,젤리코인노래연습장,노래연습장업,126.2651235,33.4105825,5011025000,한림읍,5011025024,한림읍 한림리
68,노래연습장업,제주특별자치도 제주시 외도일동 550-9번지 ,파란노래연습장,노래연습장업,126.4323721,33.4875121,5011067000,외도동,5011012300,외도일동
69,노래연습장업,제주특별자치도 제주시 애월읍 구엄리 348-5 2층 ,대웅노래연습장,노래연습장업,126.3832558,33.4816971,5011025300,애월읍,5011025324,애월읍 구엄리
70,노래연습장업,제주특별자치도 서귀포시 서귀동 299-6 ,보가 코인 노래연습장,노래연습장업,126.560957,33.252143,5013054000,천지동,5013010100,서귀동
71,노래연습장업,제주특별자치도 제주시 연동 261-13 2층 ,레인보우 노래연습장,노래연습장업,126.4898414,33.4886045,5011065000,연동,5011013700,연동
72,노래연습장업,제주특별자치도 제주시 아라일동 6092-11 3층 301호 ,바운스 노래연습장,노래연습장업,126.5451426,33.4740476,5011063000,아라동,5011011700,아라일동
73,노래연습장업,제주특별자치도 서귀포시 서귀동 418-5 ,세븐스타 코인노래연습장 제주서귀포점,노래연습장업,126.5634117,33.2470593,5013052000,정방동,5013010100,서귀동
74,노래연습장업,제주특별자치도 제주시 연동 281-52번지 2층 ,뉴발리 노래연습장,노래연습장업,126.4932028,33.4902142,5011065000,연동,5011013700,연동
75,노래연습장업,제주특별자치도 제주시 이도이동 1767-15번지 2층 ,코인싱어 동전 노래연습장,노래연습장업,126.5296477,33.4984416,5011054000,이도2동,5011010400,이도이동
76,노래연습장업,제주특별자치도 제주시 이도이동 1179-18 지하1층 ,쏭코인 노래연습장,노래연습장업,126.5309539,33.4988357,5011054000,이도2동,5011010400,이도이동
77,노래연습장업,제주특별자치도 제주시 연동 291-115 ,히든싱어 노래연습장,노래연습장업,126.4947713,33.4909815,5011065000,연동,5011013700,연동
78,노래연습장업,제주특별자치도 제주시 용담일동 306-10 ,귤림 노래연습장,노래연습장업,126.512035,33.509582,5011057000,용담1동,5011010800,용담일동
79,노래연습장업,제주특별자치도 서귀포시 남원읍 남원리 116-7 ,질러방노래연습장,노래연습장업,126.717356,33.2788568,5013025300,남원읍,5013025321,남원읍 남원리
80,노래연습장업,제주특별자치도 제주시 이도일동 1364-1 ,별노래연습장,노래연습장업,126.5249568,33.512342,5011053000,이도1동,5011010300,이도일동
81,노래연습장업,제주특별자치도 제주시 외도일동 637-8 ,외도오아시스노래연습장,노래연습장업,126.4313586,33.4858404,5011067000,외도동,5011012300,외도일동
82,노래연습장업,제주특별자치도 서귀포시 안덕면 사계리 545-1 ,산방산모드락 노래연습장(3호점),노래연습장업,126.3055276,33.2449217,5013031000,안덕면,5013031025,안덕면 사계리
83,노래연습장업,제주특별자치도 제주시 연동 274-57 ,대박 노래연습장,노래연습장업,126.4916683,33.4856336,5011065000,연동,5011013700,연동
84,노래연습장업,제주특별자치도 제주시 노형동 2520-10번지 지하 ,무조건노래연습장,노래연습장업,126.473582,33.4825542,5011066000,노형동,5011012200,노형동
85,노래연습장업,제주특별자치도 제주시 연동 256-8 ,퀸케이 노래연습장,노래연습장업,126.4876235,33.4837361,5011065000,연동,5011013700,연동
86,노래연습장업,제주특별자치도 제주시 조천읍 함덕리 1002-100 ,팝콘뮤직 노래연습장,노래연습장업,126.6677826,33.540963,5011025900,조천읍,5011025924,조천읍 함덕리
87,노래연습장업,제주특별자치도 제주시 이도이동 1768-17 ,SB노래연습장,노래연습장업,126.529474,33.4991698,5011054000,이도2동,5011010400,이도이동
88,노래연습장업,제주특별자치도 제주시 연동 273-23 3층 ,레오Ⅱ노래연습장,노래연습장업,126.4909649,33.4877257,5011065000,연동,5011013700,연동
89,노래연습장업,제주특별자치도 제주시 삼도이동 1192-22번지 2층 ,쿨 노래연습장,노래연습장업,126.522442,33.5171895,5011056000,삼도2동,5011010600,삼도이동
90,노래연습장업,제주특별자치도 서귀포시 서홍동 253-3 (지하1층) ,M노래연습장,노래연습장업,126.5584382,33.2643757,5013058000,서홍동,5013010600,서홍동
91,노래연습장업,제주특별자치도 제주시 삼도일동 580-68 ,새로나 노래연습장,노래연습장업,126.5242136,33.4990621,5011055000,삼도1동,5011010500,삼도일동
92,노래연습장업,제주특별자치도 제주시 일도이동 68-9 지하1층 ,방콕노래연습장,노래연습장업,126.5433535,33.5018762,5011052000,일도2동,5011010200,일도이동
93,노래연습장업,제주특별자치도 서귀포시 동홍동 421-2 신일빌딩2층 ,코코노래연습장,노래연습장업,126.5751132,33.2559666,5013057000,동홍동,5013010500,동홍동
94,노래연습장업,제주특별자치도 제주시 연동 261-28 2층 ,ROCK 락 노래연습장,노래연습장업,126.4892533,33.4890121,5011065000,연동,5011013700,연동
95,노래연습장업,제주특별자치도 제주시 아라일동 368-63 지하 ,아바나노래연습장,노래연습장업,126.5584584,33.4501671,5011063000,아라동,5011011700,아라일동
96,노래연습장업,제주특별자치도 제주시 도남동 74-2 2층 ,칼라 노래연습장,노래연습장업,126.5294444,33.492011,5011054000,이도2동,5011012900,도남동
97,노래연습장업,제주특별자치도 제주시 외도일동 551-4 2층 ,올레 노래연습장,노래연습장업,126.4321105,33.4871031,5011067000,외도동,5011012300,외도일동
98,노래연습장업,제주특별자치도 제주시 애월읍 고내리 79-8번지 다인리조트 H동 지하1층 ,다인 노래연습장,노래연습장업,126.351256,33.4710971,5011025300,애월읍,5011025333,애월읍 고내리
99,노래연습장업,제주특별자치도 제주시 한림읍 협재리 1193 발리리조트 지하 ,한림리조트 노래연습장,노래연습장업,126.2497463,33.3894059,5011025000,한림읍,5011025031,한림읍 협재리
100,노래연습장업,제주특별자치도 서귀포시 동홍동 117-11 ,럭셔리노래연습장,노래연습장업,126.5714685,33.2550682,5013057000,동홍동,5013010500,동홍동
101,노래연습장업,제주특별자치도 서귀포시 남원읍 남원리 200-2 ,웰빙노래연습장,노래연습장업,126.7190896,33.2799566,5013025300,남원읍,5013025321,남원읍 남원리
102,노래연습장업,제주특별자치도 제주시 일도이동 1024-7 지하1층 ,신산노래연습장,노래연습장업,126.5323775,33.5107623,5011052000,일도2동,5011010200,일도이동
103,노래연습장업,제주특별자치도 제주시 노형동 1063-1번지 2층 ,라일락노래연습장,노래연습장업,126.4765395,33.4875401,5011066000,노형동,5011012200,노형동
104,노래연습장업,제주특별자치도 서귀포시 대정읍 하모리 1418-2 ,신나는 노래 연습장,노래연습장업,126.252771,33.2255385,5013025000,대정읍,5013025022,대정읍 하모리
105,노래연습장업,제주특별자치도 제주시 삼도일동 579-5번지 2층 ,우주노래연습장,노래연습장업,126.5225375,33.499538,5011055000,삼도1동,5011010500,삼도일동
106,노래연습장업,제주특별자치도 제주시 도남동 86-15 지하1층 ,씽씽 노래연습장,노래연습장업,126.5290659,33.4959373,5011054000,이도2동,5011012900,도남동
107,노래연습장업,제주특별자치도 서귀포시 강정동 158 ,도레미노래연습장,노래연습장업,126.5076502,33.2544629,5013060000,대천동,5013011600,강정동
108,노래연습장업,제주특별자치도 제주시 연동 284-33 지하1층 ,아로마 노래연습장,노래연습장업,126.4919638,33.4841045,5011065000,연동,5011013700,연동
109,노래연습장업,제주특별자치도 제주시 용담이동 624-33번지 지하1층 ,소레노래연습장,노래연습장업,126.5108237,33.509297,5011058000,용담2동,5011010900,용담이동
110,노래연습장업,제주특별자치도 제주시 이도이동 1138-10번지 지하1층 ,한빛노래연습장,노래연습장업,126.5339955,33.4990611,5011054000,이도2동,5011010400,이도이동
111,노래연습장업,제주특별자치도 제주시 도남동 905-7 지하 ,파티마 노래연습장,노래연습장업,126.5237522,33.4964511,5011054000,이도2동,5011012900,도남동
112,노래연습장업,제주특별자치도 제주시 노형동 1043-2 2층 ,오아시스 노래연습장(노형점),노래연습장업,126.47626,33.4893669,5011066000,노형동,5011012200,노형동
113,노래연습장업,제주특별자치도 서귀포시 남원읍 남원리 2390 (지하) ,금호리조트노래연습장,노래연습장업,126.701162,33.272783,5013025300,남원읍,5013025321,남원읍 남원리
114,노래연습장업,제주특별자치도 제주시 한림읍 한림리 1314-2번지 2층 ,비타민,노래연습장업,126.2648848,33.4160966,5011025000,한림읍,5011025024,한림읍 한림리
115,노래연습장업,제주특별자치도 서귀포시 색달동 2822-5 ,아리랑노래연습장,노래연습장업,126.4125762,33.2472629,5013062000,예래동,5013011900,색달동
116,노래연습장업,제주특별자치도 제주시 화북일동 1932-4 지하1층 ,다원노래연습장,노래연습장업,126.5637782,33.5227606,5011060000,화북동,5011011100,화북일동
117,노래연습장업,제주특별자치도 제주시 이도이동 1772-22번지 ,닉스앤녹스,노래연습장업,126.5290338,33.4997415,5011054000,이도2동,5011010400,이도이동
118,노래연습장업,제주특별자치도 서귀포시 서귀동 204-30 (2층) ,로타리노래연습장,노래연습장업,126.5664158,33.2483923,5013052000,정방동,5013010100,서귀동
119,노래연습장업,제주특별자치도 서귀포시 서귀동 256-26 ,백록담 노래연습장,노래연습장업,126.5665188,33.2493131,5013053000,중앙동,5013010100,서귀동
120,노래연습장업,제주특별자치도 서귀포시 안덕면 광평리 351 ,(주)캐슬렉스노래연습장,노래연습장업,126.3552258,33.3381889,5013031000,안덕면,5013031029,안덕면 광평리
121,노래연습장업,제주특별자치도 제주시 일도이동 59-3번지 1층 ,라차차Ⅱ,노래연습장업,126.546807,33.503224,5011052000,일도2동,5011010200,일도이동
122,노래연습장업,제주특별자치도 서귀포시 법환동 735-8 ,다온노래연습장,노래연습장업,126.5108575,33.2532752,5013059000,대륜동,5013010200,법환동
123,노래연습장업,제주특별자치도 서귀포시 하예동 140-1 ,로즈마리노래연습장,노래연습장업,126.385401,33.2424052,5013062000,예래동,5013012100,하예동
124,노래연습장업,제주특별자치도 제주시 노형동 2586-3 3층 ,소리바다노래연습장,노래연습장업,126.4696998,33.4836783,5011066000,노형동,5011012200,노형동
125,노래연습장업,제주특별자치도 제주시 연동 283-24 4층 ,모여,노래연습장업,126.4926305,33.4859879,5011065000,연동,5011013700,연동
126,노래연습장업,제주특별자치도 서귀포시 서귀동 288-1 ,114노래연습장,노래연습장업,126.5614037,33.2517335,5013053000,중앙동,5013010100,서귀동
127,노래연습장업,제주특별자치도 제주시 용담이동 623-8 지하1층 ,휴 노래연습장,노래연습장업,126.5106701,33.5094664,5011058000,용담2동,5011010900,용담이동
128,노래연습장업,제주특별자치도 제주시 용담일동 267-1 2층 ,신나는고고 노래연습장,노래연습장업,126.512551,33.5045845,5011057000,용담1동,5011010800,용담일동
129,노래연습장업,제주특별자치도 제주시 노형동 1054-2 지하1층 ,제이앤제이(J&J)노래연습장,노래연습장업,126.4766827,33.4891917,5011066000,노형동,5011012200,노형동
130,노래연습장업,제주특별자치도 제주시 일도이동 1031-12 2층 ,금강 노래연습장,노래연습장업,126.5324464,33.5098706,5011052000,일도2동,5011010200,일도이동
131,노래연습장업,제주특별자치도 제주시 노형동 1070-8번지 지하1층 ,반도노래연습장,노래연습장업,126.4798746,33.4894113,5011066000,노형동,5011012200,노형동
132,노래연습장업,제주특별자치도 제주시 용담이동 358-4 지하1층 ,용연,노래연습장업,126.5129788,33.5116579,5011058000,용담2동,5011010900,용담이동
133,노래연습장업,제주특별자치도 제주시 봉개동 2417-1 지하1층 ,봉개 노래연습장,노래연습장업,126.591327,33.4913325,5011062000,봉개동,5011011600,봉개동
134,노래연습장업,제주특별자치도 서귀포시 서귀동 291-8 ,부르네 노래연습장,노래연습장업,126.5626848,33.2495123,5013053000,중앙동,5013010100,서귀동
135,노래연습장업,제주특별자치도 제주시 조천읍 함덕리 1028-1번지 3층 ,대풍 노래연습장,노래연습장업,126.6621153,33.5454188,5011025900,조천읍,5011025924,조천읍 함덕리
136,노래연습장업,제주특별자치도 제주시 이도이동 1034-2 1층 ,아리랑,노래연습장업,126.5320957,33.4968568,5011054000,이도2동,5011010400,이도이동
137,노래연습장업,제주특별자치도 제주시 도두일동 2616-10 1층 ,수,노래연습장업,126.4649828,33.5052754,5011069000,도두동,5011012700,도두일동
138,노래연습장업,제주특별자치도 제주시 삼도일동 518-11 지하1층 ,상아 노래연습장,노래연습장업,126.5175652,33.5002089,5011055000,삼도1동,5011010500,삼도일동
