번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
6950,농어촌민박업,제주특별자치도 제주시 애월읍 상가리 1775-7,어게인원모어,계획관리지역,126.3400578,33.4490852,5011025300,애월읍,5011025331,애월읍 상가리
6951,농어촌민박업,제주특별자치도 서귀포시 표선면 세화리 1178-1,헤로니모,,126.7978933,33.328368,5013032000,표선면,5013032025,표선면 세화리
6952,농어촌민박업,제주특별자치도 제주시 애월읍 하귀2리 2740번지 8호,세도나제주풀빌라 민박,자연녹지지역,126.3905491,33.487571,5011025300,애월읍,5011025341,애월읍 하귀2리
6953,농어촌민박업,제주특별자치도 제주시 구좌읍 한동리 2040번지,티읕,계획관리지역,126.8185437,33.5318093,5011025600,구좌읍,5011025630,구좌읍 한동리
6954,농어촌민박업,제주특별자치도 제주시 애월읍 신엄리 2568번지 1호,스테이달하 민박,제1종일반주거지역,126.3655979,33.4732614,5011025300,애월읍,5011025326,애월읍 신엄리
6955,농어촌민박업,제주특별자치도 제주시 구좌읍 행원리 102번지,민경이네 어등포 해녀촌,생산관리지역,126.825687,33.553678,5011025600,구좌읍,5011025627,구좌읍 행원리
6956,농어촌민박업,제주특별자치도 서귀포시 성산읍 온평리 1654번지 10호,On28-fullhouse,계획관리,126.8970582,33.4112109,5013025900,성산읍,5013025926,성산읍 온평리
6957,농어촌민박업,제주특별자치도 서귀포시 성산읍 삼달리 1372번지,삼달다방,주거지역,126.8390703,33.3722455,5013025900,성산읍,5013025928,성산읍 삼달리
6958,농어촌민박업,제주특별자치도 서귀포시 성산읍 온평리 767번지 6호,다랑쉬민박,자연녹지,126.9039403,33.4076654,5013025900,성산읍,5013025926,성산읍 온평리
6959,농어촌민박업,제주특별자치도 서귀포시 성산읍 오조리 1666번지 1호,성산파라다이스힐,계획관리,126.9025061,33.4549973,5013025900,성산읍,5013025922,성산읍 오조리
6960,농어촌민박업,제주특별자치도 서귀포시 남원읍 신흥리 1749-8,이래민박,,126.7446513,33.3224767,5013025300,남원읍,5013025326,남원읍 신흥리
6961,농어촌민박업,제주특별자치도 서귀포시 표선면 세화리 215,혜정 민박,,126.8020503,33.3055698,5013032000,표선면,5013032025,표선면 세화리
6962,농어촌민박업,제주특별자치도 제주시 용담이동 630번지 6호,첫날밤,일반주거지역,126.5062789,33.5094766,,,5011010900,용담이동
6963,농어촌민박업,제주특별자치도 제주시 구좌읍 한동리 10번지 29호,까만돌멩이,제1종일반주거지역,126.8355172,33.5393271,5011025600,구좌읍,5011025630,구좌읍 한동리
6964,농어촌민박업,제주특별자치도 제주시 조천읍 신촌리 2203번지,하니하우스,2종일반주거지역,126.6191781,33.5371848,5011025900,조천읍,5011025921,조천읍 신촌리
6965,농어촌민박업,제주특별자치도 제주시 조천읍 함덕리 52번지 11호,함덕예쁜집민박,보전관리지역,126.6804519,33.5184778,5011025900,조천읍,5011025924,조천읍 함덕리
6966,농어촌민박업,제주특별자치도 제주시 한림읍 명월리 1563번지 1호,돌마니,자연녹지지역,126.2648273,33.3811432,5011025000,한림읍,5011025027,한림읍 명월리
6967,농어촌민박업,제주특별자치도 제주시 한림읍 협재리 921번지 1호,에코 힐링 하우스,자연녹지지역,126.2487965,33.3788896,5011025000,한림읍,5011025031,한림읍 협재리
6968,농어촌민박업,제주특별자치도 제주시 구좌읍 김녕리 6107번지 2호,김녕 스태이,보전녹지지역,126.7311669,33.5592909,5011025600,구좌읍,5011025634,구좌읍 김녕리
6969,농어촌민박업,제주특별자치도 제주시 구좌읍 김녕리 6107번지 1호,안녕김녕sea,보전녹지지역,126.7311669,33.5592909,5011025600,구좌읍,5011025634,구좌읍 김녕리
6970,농어촌민박업,제주특별자치도 서귀포시 성산읍 고성리 2461-1,제주로다온,자연녹지,126.8948898,33.4474371,5013025900,성산읍,5013025924,성산읍 고성리
6971,농어촌민박업,제주특별자치도 서귀포시 성산읍 오조리 1065번지 12호,트윈즈하우스,계획관리,126.9067346,33.4548994,5013025900,성산읍,5013025922,성산읍 오조리
6972,농어촌민박업,제주특별자치도 제주시 도두이동 69번지 9호,JH민박,자연녹지지역,126.4920733,33.5013708,,,5011012800,도두이동
6973,농어촌민박업,제주특별자치도 서귀포시 법환동 1154번지,HAIIRO - the grayHouse, 주거지역 ,126.5123432,33.2396879,5013059000,대륜동,5013010200,법환동
6974,농어촌민박업,제주특별자치도 서귀포시 성산읍 고성리 1330번지,제주돌체,자연녹지,126.9080452,33.4507364,5013025900,성산읍,5013025924,성산읍 고성리
6975,농어촌민박업,제주특별자치도 제주시 구좌읍 송당리 2148번지 10호,헌치 게스트하우스,계획관리지역,126.7715779,33.4560413,5011025600,구좌읍,5011025625,구좌읍 송당리
6976,농어촌민박업,제주특별자치도 제주시 조천읍 신촌리 1419번지 1호,모드락풀하우스,계획관리지역,126.6236845,33.5191223,5011025900,조천읍,5011025921,조천읍 신촌리
6977,농어촌민박업,제주특별자치도 제주시 구좌읍 한동리 1976번지 5호,아이보리매직,계획관리지역,126.8227747,33.5341847,5011025600,구좌읍,5011025630,구좌읍 한동리
6978,농어촌민박업,제주특별자치도 서귀포시 표선면 토산리 435-3,초코네하우스 민박,,126.7812299,33.3078829,5013032000,표선면,5013032026,표선면 토산리
6979,농어촌민박업,제주특별자치도 제주시 한경면 용수리 1464번지 1호,제주섬마리,자연녹지지역,126.1782331,33.3344113,5011031000,한경면,5011031022,한경면 용수리
6980,농어촌민박업,제주특별자치도 제주시 구좌읍 세화리 1383번지,낙천주의자들,제2종일반주거지역,126.8603633,33.523167,5011025600,구좌읍,5011025628,구좌읍 세화리
6981,농어촌민박업,제주특별자치도 제주시 애월읍 고내리 463번지,락힐2 민박,보전녹지지역,126.340712,33.4695049,5011025300,애월읍,5011025333,애월읍 고내리
6982,농어촌민박업,제주특별자치도 서귀포시 성산읍 온평리 1850번지 4호,성산포시즌펜션,자연녹지,126.895549,33.4234236,5013025900,성산읍,5013025926,성산읍 온평리
6983,농어촌민박업,제주특별자치도 서귀포시 표선면 표선리 2265-10,새벽별 민박,,126.8199017,33.3139455,5013032000,표선면,5013032021,표선면 표선리
6984,농어촌민박업,제주특별자치도 서귀포시 표선면 가시리 1730-1,퐁낭,,126.774669,33.3592832,5013032000,표선면,5013032024,표선면 가시리
6985,농어촌민박업,제주특별자치도 제주시 조천읍 함덕리 796번지 6호,도로못,계획관리지역,126.669245,33.5305474,5011025900,조천읍,5011025924,조천읍 함덕리
6986,농어촌민박업,제주특별자치도 제주시 이호일동 1815번지 7호,뷰티풀메스(싱자프로젝트),자연녹지지역,126.4494849,33.4968782,5011068000,이호동,5011012500,이호일동
6987,농어촌민박업,제주특별자치도 제주시 구좌읍 종달리 513번지 1호,지미안,생산관리지역,126.9065971,33.4966795,5011025600,구좌읍,5011025632,구좌읍 종달리
6988,농어촌민박업,제주특별자치도 제주시 한림읍 금능리 1822번지,과수원 피스,자연녹지지역,126.2269225,33.3855659,5011025000,한림읍,5011025033,한림읍 금능리
6989,농어촌민박업,제주특별자치도 제주시 구좌읍 평대리 569,감수굴,,126.8438849,33.5318951,5011025600,구좌읍,5011025633,구좌읍 평대리
6990,농어촌민박업,제주특별자치도 서귀포시 표선면 표선리 1282-6 길목민박,힐 민박,,126.83397,33.3114906,5013032000,표선면,5013032021,표선면 표선리
6991,농어촌민박업,제주특별자치도 서귀포시 대포동 1224번지,산수재민박, 자연녹지 ,126.4476426,33.2459926,5013061000,중문동,5013011400,대포동
6992,농어촌민박업,제주특별자치도 제주시 구좌읍 세화리 3232번지 1호,비자곶 마을,계획관리지역,126.8144243,33.4897009,5011025600,구좌읍,5011025628,구좌읍 세화리
6993,농어촌민박업,제주특별자치도 제주시 한림읍 명월리 429번지 3호,명월재,자연녹지지역,126.2847365,33.3747396,5011025000,한림읍,5011025027,한림읍 명월리
6994,농어촌민박업,제주특별자치도 제주시 조천읍 교래리 409번지 17호,제주키즈풀빌라 나무와 아이2,보전관리지역,126.6812881,33.4413103,5011025900,조천읍,5011025929,조천읍 교래리
6995,농어촌민박업,제주특별자치도 제주시 한림읍 귀덕리 3116번지,팜스빌리지 501,자연녹지지역,126.284964,33.4424573,5011025000,한림읍,5011025021,한림읍 귀덕리
6996,농어촌민박업,제주특별자치도 제주시 조천읍 선흘리 2047번지 6호,루헤탁," 계획관리지역,보전관리지역 ",126.701607,33.4843236,5011025900,조천읍,5011025930,조천읍 선흘리
6997,농어촌민박업,제주특별자치도 서귀포시 성산읍 신산리 64번지 9호 2동,일해펜션2동,계획관리,126.8896981,33.388902,5013025900,성산읍,5013025927,성산읍 신산리
6998,농어촌민박업,제주특별자치도 서귀포시 성산읍 성산리 135번지 4호 영석다가구주택,구구봉게스트하우스,주거지역,126.9343663,33.4620284,5013025900,성산읍,5013025921,성산읍 성산리
6999,농어촌민박업,제주특별자치도 서귀포시 성산읍 성산리 293번지 1호,스타민박,계획관리,126.9355467,33.4649058,5013025900,성산읍,5013025921,성산읍 성산리
7000,농어촌민박업,제주특별자치도 제주시 조천읍 대흘리 1025번지 6호,마카리오스,계획관리지역,126.665397,33.4951096,5011025900,조천읍,5011025926,조천읍 대흘리
7001,농어촌민박업,제주특별자치도 제주시 한림읍 수원리 29번지 6호,사이시옷,2종일반주거지역,126.2701276,33.4271054,5011025000,한림읍,5011025022,한림읍 수원리
7002,농어촌민박업,제주특별자치도 제주시 애월읍 하귀2리 1720번지 4호,앨리스인어반 민박,제2종일반주거지역,126.4027075,33.4805249,5011025300,애월읍,5011025341,애월읍 하귀2리
7003,농어촌민박업,제주특별자치도 제주시 구좌읍 평대리 3200번지 4호,핸즈 인 제주,계획관리지역,126.8121868,33.4943768,5011025600,구좌읍,5011025633,구좌읍 평대리
7004,농어촌민박업,제주특별자치도 제주시 조천읍 선흘리 2925번지 4호,동이네민박,계획관리지역,126.6971835,33.504527,5011025900,조천읍,5011025930,조천읍 선흘리
7005,농어촌민박업,제주특별자치도 제주시 조천읍 와흘리 432번지,매리미하우스,계획관리지역,126.6456279,33.4889807,5011025900,조천읍,5011025922,조천읍 와흘리
7006,농어촌민박업,제주특별자치도 제주시 조천읍 함덕리 251번지 1호,키작은집,제2종일반주거지역,126.6745231,33.5437401,5011025900,조천읍,5011025924,조천읍 함덕리
7007,농어촌민박업,제주특별자치도 제주시 애월읍 하귀1리 831번지 3호,아뜨네A 민박,계획관리지역,126.4161094,33.4759728,5011025300,애월읍,5011025340,애월읍 하귀1리
7008,농어촌민박업,제주특별자치도 제주시 애월읍 하귀1리 831번지 3호,아뜨네B 민박,계획관리지역,126.4161094,33.4759728,5011025300,애월읍,5011025340,애월읍 하귀1리
7009,농어촌민박업,제주특별자치도 제주시 구좌읍 행원리 1537번지 6호,인더문,계획관리지역,126.7996807,33.5552859,5011025600,구좌읍,5011025627,구좌읍 행원리
7010,농어촌민박업,제주특별자치도 서귀포시 남원읍 수망리 167-17,MK하우스,,126.7172867,33.3283282,5013025300,남원읍,5013025324,남원읍 수망리
7011,농어촌민박업,제주특별자치도 제주시 조천읍 조천리 1436번지 3호,T-STAY,자연녹지지역,126.6433204,33.5341158,5011025900,조천읍,5011025923,조천읍 조천리
7012,농어촌민박업,제주특별자치도 제주시 조천읍 선흘리 1029번지 8호,라메모리아,계획관리지역,126.7069529,33.5141051,5011025900,조천읍,5011025930,조천읍 선흘리
7013,농어촌민박업,제주특별자치도 제주시 한림읍 귀덕리 1016번지,오후만있던일요일,자연녹지지역,126.2934292,33.4439985,5011025000,한림읍,5011025021,한림읍 귀덕리
7014,농어촌민박업,제주특별자치도 서귀포시 성산읍 오조리 596번지 3동,제주다모르영,주거지역,126.9112931,33.4645328,5013025900,성산읍,5013025922,성산읍 오조리
7015,농어촌민박업,제주특별자치도 서귀포시 성산읍 오조리 596번지 2동,제주다모르,자연녹지,126.9112931,33.4645328,5013025900,성산읍,5013025922,성산읍 오조리
7016,농어촌민박업,제주특별자치도 제주시 애월읍 광령리 3171번지,보미네 민박,계획관리지역,126.4251976,33.4499345,5011025300,애월읍,5011025321,애월읍 광령리
7017,농어촌민박업,제주특별자치도 제주시 한경면 고산리 1562번지,만택이네돌담집,제1종일반주거지역,126.1905761,33.3031103,5011031000,한경면,5011031023,한경면 고산리
7018,농어촌민박업,제주특별자치도 제주시 한경면 용수리 4143번지 1호,언니네시골집게스트하우스,제1종일반주거지역,126.1658416,33.3245555,5011031000,한경면,5011031022,한경면 용수리
7019,농어촌민박업,제주특별자치도 제주시 화북이동 2770번지,아담한집,,126.5689848,33.5026888,5011060000,화북동,5011011200,화북이동
7020,농어촌민박업,제주특별자치도 서귀포시 남원읍 의귀리 755,할망의 뜰,,126.7179473,33.3132869,5013025300,남원읍,5013025325,남원읍 의귀리
7021,농어촌민박업,제주특별자치도 제주시 우도면 연평리 104번지,우도사랑채민박,계획관리,126.9641584,33.5085796,5011033000,우도면,5011033021,우도면 연평리
7022,농어촌민박업,제주특별자치도 제주시 한림읍 월림리 2333번지 1호,아템파우제B,계획관리지역,126.2579294,33.3503672,5011025000,한림읍,5011025034,한림읍 월림리
7023,농어촌민박업,제주특별자치도 제주시 한림읍 월림리 2333번지 1호,아템파우제 A,계획관리지역,126.2579294,33.3503672,5011025000,한림읍,5011025034,한림읍 월림리
7024,농어촌민박업,제주특별자치도 제주시 추자면 신양리 900,추사랑민박,보전관리지역,126.3243715,33.9355351,5011032000,추자면,5011032025,추자면 신양리
7025,농어촌민박업,제주특별자치도 제주시 애월읍 광령리 3171번지,연이네집 민박,계획관리지역,126.4251976,33.4499345,5011025300,애월읍,5011025321,애월읍 광령리
7026,농어촌민박업,제주특별자치도 서귀포시 하예동 1895번지,우주민박,,126.3729174,33.2380682,5013062000,예래동,5013012100,하예동
7027,농어촌민박업,제주특별자치도 제주시 한경면 용수리 4299번지 4호,용수보룸,제1종일반주거지역,126.1688213,33.3217507,5011031000,한경면,5011031022,한경면 용수리
7028,농어촌민박업,제주특별자치도 서귀포시 남원읍 신흥리 125-6,더빌라스오션,,126.7707386,33.3010173,5013025300,남원읍,5013025326,남원읍 신흥리
7029,농어촌민박업,제주특별자치도 제주시 추자면 영흥리 351-1,서울민박,계획관리지역,126.2956408,33.9596696,5011032000,추자면,5011032022,추자면 영흥리
7030,농어촌민박업,제주특별자치도 서귀포시 강정동 144번지 2호 성민건설,챨스하우스,일반주거,126.5076879,33.2566633,5013060000,대천동,5013011600,강정동
7031,농어촌민박업,제주특별자치도 제주시 조천읍 대흘리 1725번지 1호,디하우스,계획관리지역,126.6604654,33.5008987,5011025900,조천읍,5011025926,조천읍 대흘리
7032,농어촌민박업,제주특별자치도 서귀포시 성산읍 성산리 252번지 7호 해맞이콘도형민박,해맞이민박,자연녹지,126.9322689,33.4663923,5013025900,성산읍,5013025921,성산읍 성산리
7033,농어촌민박업,제주특별자치도 제주시 구좌읍 월정리 925번지,쉬엉갑서예,계획관리지역,126.7902094,33.5533815,5011025600,구좌읍,5011025626,구좌읍 월정리
7034,농어촌민박업,제주특별자치도 제주시 조천읍 함덕리 273번지 28호,하루,1종일반주거지역,126.6744826,33.5414586,5011025900,조천읍,5011025924,조천읍 함덕리
7035,농어촌민박업,제주특별자치도 서귀포시 성산읍 오조리 1065번지 9호 b19동,공감하우스,자연녹지,126.9067236,33.4549173,5013025900,성산읍,5013025922,성산읍 오조리
7036,농어촌민박업,제주특별자치도 제주시 한림읍 귀덕리 2900-1,moimoi,자연녹지지역,126.2903389,33.438718,5011025000,한림읍,5011025021,한림읍 귀덕리
7037,농어촌민박업,제주특별자치도 제주시 한림읍 귀덕리 2900번지 1호,모이모이,자연녹지지역,126.290455,33.4388278,5011025000,한림읍,5011025021,한림읍 귀덕리
7038,농어촌민박업,제주특별자치도 서귀포시 남원읍 위미리 3129,앨리스 in 제주비,,126.6557837,33.2732833,5013025300,남원읍,5013025327,남원읍 위미리
7039,농어촌민박업,제주특별자치도 제주시 도두일동 1702번지 6호,라임민박,자연녹지지역,126.4721743,33.5075731,,,5011012700,도두일동
7040,농어촌민박업,제주특별자치도 제주시 애월읍 애월리 209번지 1호,자매민박,계획관리지역,126.3327454,33.4574796,5011025300,애월읍,5011025334,애월읍 애월리
7041,농어촌민박업,제주특별자치도 서귀포시 서호동 28-6,맨도롱 민박,,126.5234086,33.2458514,5013059000,대륜동,5013010300,서호동
7042,농어촌민박업,제주특별자치도 제주시 애월읍 곽지리 2087번지 3호,뜨락애 민박,제1종일반주거지역,126.3051204,33.4439065,5011025300,애월읍,5011025337,애월읍 곽지리
7043,농어촌민박업,제주특별자치도 제주시 애월읍 구엄리 1042번지 1호,더파란 민박,자연녹지지역,126.37615,33.471588,5011025300,애월읍,5011025324,애월읍 구엄리
7044,농어촌민박업,제주특별자치도 제주시 한림읍 동명리 1938번지,들꽃,자연녹지지역,126.2632296,33.4047411,5011025000,한림읍,5011025026,한림읍 동명리
7045,농어촌민박업,제주특별자치도 서귀포시 표선면 가시리 687-11,프리홈,,126.7835197,33.3718217,5013032000,표선면,5013032024,표선면 가시리
7046,농어촌민박업,제주특별자치도 제주시 용담삼동 1011번지 1호,블루마린,자연녹지지역,126.5034987,33.5146812,,,5011011000,용담삼동
7047,농어촌민박업,제주특별자치도 제주시 오등동 1405번지 2호,민 하우스,자연녹지지역,126.5247741,33.4768,5011063000,아라동,5011013400,오등동
7048,농어촌민박업,제주특별자치도 제주시 조천읍 와산리 1559번지 18호,스위스마을117동,계획관리지역,126.6780636,33.4936226,5011025900,조천읍,5011025928,조천읍 와산리
7049,농어촌민박업,제주특별자치도 서귀포시 성산읍 고성리 448번지 1호 1동,성산백록키즈펜션,자연녹지,126.9194337,33.4404765,5013025900,성산읍,5013025924,성산읍 고성리
7050,농어촌민박업,제주특별자치도 서귀포시 표선면 하천리 1573-5,피터팬하우스,,126.8210177,33.353078,5013032000,표선면,5013032022,표선면 하천리
7051,농어촌민박업,제주특별자치도 서귀포시 성산읍 고성리 448번지 1호 2동,코지로펜션민박,자연녹지,126.9194337,33.4404765,5013025900,성산읍,5013025924,성산읍 고성리
7052,농어촌민박업,제주특별자치도 제주시 조천읍 선흘리 2071번지,시나르가든,생산관리지역,126.7027099,33.4861203,5011025900,조천읍,5011025930,조천읍 선흘리
7053,농어촌민박업,제주특별자치도 제주시 도두일동 1725번지,해변의집,자연녹지지역,126.470806,33.5082685,5011069000,도두동,5011012700,도두일동
7054,농어촌민박업,제주특별자치도 제주시 한경면 두모리 2776번지 1호,두모가J,제1종일반주거지역,126.1832456,33.3526595,5011031000,한경면,5011031027,한경면 두모리
7055,농어촌민박업,제주특별자치도 서귀포시 표선면 토산리 423-3,지중해,,126.7837402,33.3065099,5013032000,표선면,5013032026,표선면 토산리
7056,농어촌민박업,제주특별자치도 제주시 한경면 용수리 1502번지,빈티지제주,자연녹지지역,126.1753851,33.3345047,5011031000,한경면,5011031022,한경면 용수리
7057,농어촌민박업,제주특별자치도 제주시 한경면 두모리 2776번지 1호,두모가,제1종일반주거지역,126.1832456,33.3526595,5011031000,한경면,5011031027,한경면 두모리
7058,농어촌민박업,제주특별자치도 제주시 조천읍 대흘리 349번지 2호,키그린하우스,계획관리지역,126.671505,33.5066525,5011025900,조천읍,5011025926,조천읍 대흘리
7059,농어촌민박업,제주특별자치도 제주시 조천읍 조천리 718번지 1호,한또바기,자연녹지지역,126.6470335,33.5376366,5011025900,조천읍,5011025923,조천읍 조천리
7060,농어촌민박업,제주특별자치도 제주시 용담이동 481번지 46호,타워텔,제2종일반주거지역,126.5116108,33.514238,,,5011010900,용담이동
7061,농어촌민박업,제주특별자치도 제주시 한림읍 명월리 704번지 11호,예진가족농장,계획관리지역,126.284485,33.3820747,5011025000,한림읍,5011025027,한림읍 명월리
7062,농어촌민박업,제주특별자치도 제주시 조천읍 선흘리 3977번지,선흘,계획관리지역,126.6992821,33.4858139,5011025900,조천읍,5011025930,조천읍 선흘리
7063,농어촌민박업,제주특별자치도 제주시 애월읍 하가리 1358번지 1호,VT하가이스케이프 민박,계획관리지역,126.346186,33.4554148,5011025300,애월읍,5011025330,애월읍 하가리
7064,농어촌민박업,제주특별자치도 제주시 한경면 용수리 4190번지 1호,아진키즈풀빌라,자연녹지지역,126.1648183,33.3262443,5011031000,한경면,5011031022,한경면 용수리
7065,농어촌민박업,제주특별자치도 서귀포시 성산읍 오조리 570번지 1호,오조숙녀sea,주거지역,126.9138646,33.4645013,5013025900,성산읍,5013025922,성산읍 오조리
7066,농어촌민박업,제주특별자치도 제주시 한경면 용수리 4190번지 7호,아진키즈풀빌라1,자연녹지지역,126.1648183,33.3262443,5011031000,한경면,5011031022,한경면 용수리
7067,농어촌민박업,제주특별자치도 제주시 한림읍 귀덕리 3970번지 8호,집 머무는,자연녹지지역,126.2786836,33.4392059,5011025000,한림읍,5011025021,한림읍 귀덕리
7068,농어촌민박업,제주특별자치도 제주시 애월읍 금성리 494번지 1호,봉숙이네바닷가 민박,관리지역,126.3009767,33.4473928,5011025300,애월읍,5011025338,애월읍 금성리
7069,농어촌민박업,제주특별자치도 제주시 조천읍 함덕리 290번지 67호,거북이네민박,계획관리지역,126.6732904,33.5321054,5011025900,조천읍,5011025924,조천읍 함덕리
7070,농어촌민박업,제주특별자치도 서귀포시 성산읍 오조리 1611번지 4동,성산올레,자연녹지,126.9008874,33.4579764,5013025900,성산읍,5013025922,성산읍 오조리
7071,농어촌민박업,제주특별자치도 제주시 애월읍 하귀1리 1112번지 4호,하녹민박,계획관리지역,126.4189498,33.4712218,5011025300,애월읍,5011025340,애월읍 하귀1리
7072,농어촌민박업,제주특별자치도 서귀포시 남원읍 위미리 3445-13,이락펜션,,126.6547578,33.2841908,5013025300,남원읍,5013025327,남원읍 위미리
7073,농어촌민박업,제주특별자치도 서귀포시 색달동 2242번지 해누리,한누리,자연녹지지역,126.4128395,33.2588156,5013062000,예래동,5013011900,색달동
7074,농어촌민박업,제주특별자치도 제주시 구좌읍 하도리 1951번지 1호,하도별방,자연녹지지역,126.881453,33.5272182,5011025600,구좌읍,5011025631,구좌읍 하도리
7075,농어촌민박업,제주특별자치도 서귀포시 보목동 1358번지,안채,자연녹지,126.5973607,33.2390799,5013051000,송산동,5013011000,보목동
7076,농어촌민박업,제주특별자치도 서귀포시 남원읍 위미리 3130-1,제주비(JEJU vie),,126.6559545,33.2733483,5013025300,남원읍,5013025327,남원읍 위미리
7077,농어촌민박업,제주특별자치도 서귀포시 남원읍 남원리 1399-1,바다랑 파도랑,,126.7105327,33.2756846,5013025300,남원읍,5013025321,남원읍 남원리
7078,농어촌민박업,제주특별자치도 서귀포시 남원읍 수망리 874,순희민박,,126.7097858,33.3271505,5013025300,남원읍,5013025324,남원읍 수망리
7079,농어촌민박업,제주특별자치도 서귀포시 신효동 1045번지 4호,바당언덕,자연녹지지역,126.6047263,33.258322,5013055000,효돈동,5013010900,신효동
7080,농어촌민박업,제주특별자치도 서귀포시 하효동 1298번지,성게돌,자연녹지지역,126.6187225,33.2506883,5013055000,효돈동,5013010800,하효동
7081,농어촌민박업,제주특별자치도 제주시 구좌읍 월정리 891번지 7호,소낭 게스트하우스,계획관리지역,126.7904984,33.5527351,5011025600,구좌읍,5011025626,구좌읍 월정리
7082,농어촌민박업,제주특별자치도 제주시 구좌읍 행원리 1526번지,풍차,계획관리지역,126.8012035,33.5557424,5011025600,구좌읍,5011025627,구좌읍 행원리
7083,농어촌민박업,제주특별자치도 제주시 구좌읍 행원리 681번지,TJ게스트하우스,계획관리지역,126.8094701,33.5544427,5011025600,구좌읍,5011025627,구좌읍 행원리
7084,농어촌민박업,제주특별자치도 서귀포시 보목동 603번지,서귀포 아우룸,보전녹지지역,126.6010355,33.2373901,5013051000,송산동,5013011000,보목동
7085,농어촌민박업,제주특별자치도 서귀포시 보목동 603번지,섶섬 아우룸,,126.6010355,33.2373901,5013051000,송산동,5013011000,보목동
7086,농어촌민박업,제주특별자치도 서귀포시 보목동 603번지 2호,제주 아우룸,보전녹지지역,126.6010355,33.2373901,5013051000,송산동,5013011000,보목동
7087,농어촌민박업,제주특별자치도 제주시 구좌읍 동복리 1283번지,언덕위에 집,자연녹지지역,126.7129685,33.5475988,5011025600,구좌읍,5011025621,구좌읍 동복리
7088,농어촌민박업,제주특별자치도 서귀포시 서호동 638번지,서호달,,126.5222754,33.2583522,5013059000,대륜동,5013010300,서호동
7089,농어촌민박업,제주특별자치도 제주시 애월읍 유수암리 2159번지 5호,소낭채민박,계획관리지역,126.4016417,33.4506788,5011025300,애월읍,5011025342,애월읍 유수암리
7090,농어촌민박업,제주특별자치도 서귀포시 남원읍 위미리 33-1,다이빙 맛,,126.6896748,33.2765304,5013025300,남원읍,5013025327,남원읍 위미리
7091,농어촌민박업,제주특별자치도 서귀포시 호근동 1321번지 7호,꿈꾸는 하마,일반주거,126.5294907,33.2568509,,,5013010400,호근동
7092,농어촌민박업,제주특별자치도 제주시 구좌읍 하도리 1623번지 2호,하도 이스케이프,,126.8839925,33.5222732,5011025600,구좌읍,5011025631,구좌읍 하도리
7093,농어촌민박업,제주특별자치도 제주시 한림읍 대림리 580번지 3호,구르는 제주,자연녹지지역,126.2808238,33.4211959,5011025000,한림읍,5011025023,한림읍 대림리
7094,농어촌민박업,제주특별자치도 서귀포시 토평동 781번지 11호,상추네 민박,자연녹지지역,126.5815387,33.2508107,,,5013011100,토평동
7095,농어촌민박업,제주특별자치도 제주시 조천읍 함덕리 3294번지 메르빌,INFINITY,보전관리지역,126.6568797,33.5476882,5011025900,조천읍,5011025924,조천읍 함덕리
7096,농어촌민박업,제주특별자치도 제주시 애월읍 광령리 2994번지 1호,스테이퐁낭민박,관리지역,126.4302164,33.4477532,5011025300,애월읍,5011025321,애월읍 광령리
7097,농어촌민박업,제주특별자치도 제주시 한림읍 수원리 226번지 1호,제주언니,자연녹지지역,126.2713889,33.4356155,5011025000,한림읍,5011025022,한림읍 수원리
7098,농어촌민박업,제주특별자치도 제주시 조천읍 함덕리 1274번지,함덕535,일반상업지역,126.6671146,33.5416951,5011025900,조천읍,5011025924,조천읍 함덕리
7099,농어촌민박업,제주특별자치도 제주시 한경면 청수리 676번지,오색귤민박체험농장,계획관리지역,126.2494406,33.3113012,5011031000,한경면,5011031021,한경면 청수리
7100,농어촌민박업,제주특별자치도 제주시 구좌읍 한동리 10번지 59호,오고생이,제1종일반주거지역,126.8355172,33.5393271,5011025600,구좌읍,5011025630,구좌읍 한동리
7101,농어촌민박업,제주특별자치도 제주시 오라일동 2452번지,브릭,제2종일반주거지역,126.5200506,33.4977052,5011064000,오라동,5011011900,오라일동
7102,농어촌민박업,제주특별자치도 제주시 한림읍 협재리 1847번지,협재마당,1종일반주거지역,126.2445202,33.3965083,5011025000,한림읍,5011025031,한림읍 협재리
7103,농어촌민박업,제주특별자치도 제주시 조천읍 교래리 552번지 2호,교래게스트하우스,계획관리지역,126.6809036,33.4368703,5011025900,조천읍,5011025929,조천읍 교래리
7104,농어촌민박업,제주특별자치도 서귀포시 남원읍 하례리 36-13,뜨레 향,,126.6379811,33.2626398,5013025300,남원읍,5013025328,남원읍 하례리
7105,농어촌민박업,제주특별자치도 제주시 애월읍 하귀1리 1630번지 1호,포구 민박,제1종일반주거지역,126.4086187,33.4861455,5011025300,애월읍,5011025340,애월읍 하귀1리
7106,농어촌민박업,제주특별자치도 제주시 조천읍 신흥리 354번지 1호,올디펜션,자연녹지지역,126.6487134,33.5424513,5011025900,조천읍,5011025925,조천읍 신흥리
7107,농어촌민박업,제주특별자치도 제주시 애월읍 광령리 4010번지 2호,애월드레하나민박,계획관리지역,126.4215185,33.4547381,5011025300,애월읍,5011025321,애월읍 광령리
